"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ndfip1",2779.08106971469,-0.534551219363278,0.0817262480839481,-6.54075320837186,6.1209767515392e-11,3.49642836319143e-10
"Atat1",402.872787076516,-0.439923883844194,0.168973336758419,-2.60351066199962,0.00922743975019435,0.0184837437340492
"Cabyr",16.473612264101,-1.47893528726304,0.640564165477188,-2.30880115836844,0.0209546177253936,0.0389362910606085
"Nr3c1",954.956486783019,-0.709075078060387,0.120774488688687,-5.87106669429275,4.33000020717514e-09,2.09558920130072e-08
"Arap3",1624.287580222,-0.317277296926088,0.119518027101972,-2.6546396775391,0.00793931630378829,0.0161642673139545
"Diaph1",1189.67970146211,-0.81922778258292,0.113331585466335,-7.22859191647213,4.8802747512567e-13,3.30430177509962e-12
"Ik",4431.36353281749,-0.249574967440184,0.0704520421947905,-3.54248024138382,0.000396383116563931,0.00103493420155222
"Ankhd1",2483.50164140412,-0.442621822669222,0.083992395169305,-5.26978450581175,1.36584014580519e-07,5.7264566002797e-07
"Hsd17b4",2646.79620527795,-0.31410547913283,0.0769028643242371,-4.08444447281576,4.4182389701904e-05,0.000133989814432469
"Pmaip1",988.989879581467,-0.539437175930765,0.127950472538819,-4.2159842416143,2.48691126900123e-05,7.8186690981752e-05
"Afg3l2",7323.29155400929,-0.579963015278755,0.065772543540994,-8.81770696487177,1.16827518293666e-18,1.15470383028354e-17
"Snx24",790.8485691116,-1.23672544088232,0.132953544712425,-9.30193657910611,1.37910525994879e-20,1.52126688103326e-19
"Atp9b",2460.67419938471,-0.492928241316104,0.0904694541987215,-5.44855991098783,5.07792869282932e-08,2.22722272551025e-07
"Csnk1a1",5143.55126907373,-0.19757015505805,0.0896196456330831,-2.20454068594439,0.0274863419108249,0.049736216839531
"Prrc1",2003.35476267933,-0.390466466811225,0.0823008340519504,-4.74438043440425,2.0914546713327e-06,7.57794192558219e-06
"Rps14",17483.8216405966,-0.417062444717591,0.0865910416137033,-4.81646180650158,1.46126118880883e-06,5.42709550800885e-06
"Cd74",7312.43397871344,-0.209938023313272,0.0946399293748649,-2.21828169885584,0.0265356312153827,0.0481591624399703
"Tle4",364.382026090499,-0.530874969307531,0.192930794469512,-2.75163418451284,0.00592987204881275,0.0124008477817551
"Cndp2",15781.3507391287,-0.188837399262927,0.077064162764018,-2.45039188761675,0.0142700809055038,0.0274895621243295
"Scgb1a1",25.4456546387213,-4.17973566281989,0.694649236179776,-6.01704492731663,1.77629794657868e-09,8.9049102249785e-09
"Asrgl1",1050.1195190798,-0.252101331764118,0.107581227205085,-2.34335802178135,0.0191110343991604,0.0357784206084913
"Anxa1",6323.81575224553,-1.69869731795482,0.0758957476554561,-22.3819827912678,5.89635586727732e-111,5.69372712993359e-109
"Osbp",570.90742828744,-0.54620029099522,0.184000573599847,-2.96847058848339,0.00299285742456072,0.00664490808113692
"Lpxn",5990.68161219372,-1.20863446127089,0.0853273548443325,-14.1646774762427,1.51561151043888e-45,4.34916161497874e-44
"Rfk",2038.94172654485,-0.201310919310124,0.0907291832624546,-2.21881110433659,0.0264995782445994,0.0481009053411967
"Ostf1",4151.43980081413,-0.193516146080316,0.07287176774854,-2.65557090296047,0.00791742874921484,0.016122402609489
"Zfand5",5611.7576658093,-0.542025344431489,0.0894128608549838,-6.06205124462559,1.34396376854107e-09,6.83041235248088e-09
"Atg2a",5521.44266754807,-0.692291516537707,0.0849065570776523,-8.15356952825873,3.53336965857745e-16,2.96281934086229e-15
"Ppp2r5b",1940.0015671581,-0.314058696623419,0.114137555584129,-2.75158071343075,0.00593084024344811,0.0124008477817551
"Lipa",19532.1654683981,-0.573823278660224,0.0724845919823254,-7.91648628994345,2.44316664697811e-15,1.94287637867861e-14
"Zfpl1",1093.053331754,-0.3619180014325,0.100575559338521,-3.59846869172603,0.000320096375528405,0.000851840026477275
"Syvn1",2899.40992508698,-0.240981557538304,0.078410923003679,-3.07331616957241,0.00211694070432009,0.00486252927118417
"Tjp2",3459.40215017304,-0.813985492987774,0.0909645820141666,-8.94837831345178,3.60742837437203e-19,3.66201930638015e-18
"Uhrf2",2457.26912099432,-0.453385818088952,0.0892460743221894,-5.08017659636403,3.77084166134412e-07,1.5022865256573e-06
"Dpf2",3446.96830764112,-0.432490979788739,0.076827400749413,-5.62938451086469,1.80853818646882e-08,8.27858695062682e-08
"Rps6kb2",1253.73499883107,-0.352553494065721,0.103479671485703,-3.40698312049078,0.00065685189045532,0.00165738634408334
"Pacs1",4474.66749465143,-0.206910734524259,0.0759490367162192,-2.724336521836,0.00644308188730277,0.0133822084880186
"Klc2",377.80733656794,-0.382692895832328,0.145328112336621,-2.63330259837067,0.00845589737360041,0.0170845073637656
"Rab1b",12387.8989688222,-0.200551585457518,0.0717944224413232,-2.79341456672942,0.00521548036326778,0.0110206234074121
"Rin1",463.891595909507,-1.03995539712086,0.14732686630091,-7.0588306344397,1.67909571484929e-12,1.08667859375379e-11
"Apba1",592.886715471025,-0.887674027598867,0.134593050090267,-6.59524416010733,4.24556572022345e-11,2.4586291346006e-10
"Cpt1a",1684.81188141391,-0.251669042674948,0.0918318837373772,-2.74054100201926,0.0061338128291857,0.0128032425274837
"Mus81",809.521089976491,-0.338534259878647,0.124567788209364,-2.71767095446588,0.00657431827544005,0.0136222293013077
"Ppp6r3",2905.95074628753,-0.265715033623999,0.0922404447045129,-2.88067815018891,0.0039682062427248,0.00859692408376151
"Fibp",1797.41884897218,-0.466545476628609,0.0878912549196099,-5.30821271189423,1.10705403541115e-07,4.69321479053919e-07
"Lrp5",1214.95869551068,-0.354846897243562,0.103373287590876,-3.4326749735188,0.000597658100737392,0.00152127742922005
"Drap1",1166.30349241517,-0.331412706205575,0.110373432420643,-3.00264926927825,0.00267640684063077,0.00599812894270669
"Kat5",821.848056352017,-0.320545871073407,0.109560287142307,-2.92574873098911,0.00343628357277726,0.00754816072034319
"Rela",4718.79097070183,-0.338594776019469,0.0686961284074814,-4.9288771269764,8.2703565398731e-07,3.17430372304846e-06
"Capn1",1505.73086014668,-0.543045885847871,0.0919669932583845,-5.90479112785784,3.53093820715491e-09,1.72188076819454e-08
"Smc5",1119.08874531421,-0.346414375258278,0.109955038726021,-3.15050932883078,0.00162986051517278,0.00382680680974667
"Arl2",1608.89739885746,-0.388983011547121,0.0912686236908126,-4.2619576785212,2.02643826244053e-05,6.44761358240425e-05
"Men1",2806.12349422545,-0.341549369781088,0.078799489458136,-4.33441094770727,1.46150935099608e-05,4.74697925081935e-05
"Sf1",6232.60430711936,-0.179983112704213,0.0744944498660484,-2.41606070019777,0.0156894455879697,0.0298878165756736
"Plcb3",2230.35546116345,-0.283186401464857,0.084560334818916,-3.34892715445479,0.000811251220196579,0.00201069333797755
"Vegfb",2096.79814274985,-0.414305246599139,0.0813051119214458,-5.09568509049501,3.47482331476311e-07,1.38981509765689e-06
"Rcor2",102.340743315749,-0.650299304190846,0.269331305330001,-2.414495795036,0.015757004847756,0.0300024222195066
"Mark2",3051.07931416283,-0.202325138099059,0.0851019419311679,-2.37744443320346,0.0174330693598791,0.0328544230021142
"Tcf7l2",242.569529678419,-1.05859806537593,0.177788038884239,-5.95427044484811,2.61234512719806e-09,1.28995142705434e-08
"Hhex",1036.67584471255,-0.628373871092433,0.108707037892631,-5.78043412159821,7.45081103048605e-09,3.52602169614639e-08
"Sorbs1",493.532061748037,-0.68333980853225,0.149533059534105,-4.56982429612093,4.88133284510295e-06,1.68533418633279e-05
"Aldh18a1",9490.74144672092,-0.274449358793722,0.0743983138196684,-3.68891907226487,0.000225208834565223,0.000616726511401094
"Tctn3",829.21034099035,-0.540287752201782,0.143804997109385,-3.75708607532473,0.000171903380690813,0.000479492992403742
"Slit1",23.7396415374419,-1.78824277527406,0.558982534661229,-3.19910312825396,0.00137855846050102,0.00327532138037804
"Mxi1",2504.2238805588,-0.966678534036981,0.120949268791481,-7.99242974923273,1.3230490577048e-15,1.06960384618567e-14
"Add3",1647.78695302968,-0.39978621052305,0.0894041441435236,-4.47167426468799,7.76095793301367e-06,2.61427395268486e-05
"Xpnpep1",11769.699378007,-0.184674851351151,0.0707057469789791,-2.61187893829981,0.00900461341771175,0.0180850332540936
"Slk",1048.65942992846,-0.891362008247892,0.271292347560842,-3.28561426911604,0.00101760257683867,0.00247772074292497
"Gsto2",48.0429363658514,-1.08465387962364,0.394659791973742,-2.74832628426411,0.00599003669430912,0.0125181684059875
"Dclre1a",456.420661923271,-0.363492428155421,0.13424378881277,-2.70770388239254,0.00677504423618614,0.0139857419785675
"Btbd1",1395.21365522945,-0.474977159154428,0.1235813162398,-3.84343826078671,0.000121322530779827,0.000346103454161348
"Ints4",3216.89265731977,-0.514405860404248,0.0759620415278162,-6.77188040313371,1.27119206859834e-11,7.67572898195333e-11
"Sirt7",2479.56375113374,-0.482445625029597,0.0971676423546047,-4.96508522115782,6.86709086644945e-07,2.65665801501083e-06
"Tollip",7067.06935866882,-0.604639754330735,0.0679902953834296,-8.8930302614643,5.94646114748364e-19,5.95478129888341e-18
"Pycr1",384.765134869232,-1.17991052625371,0.159146182767645,-7.41400456947426,1.22541694694841e-13,8.64327419914278e-13
"Myadml2",38.285991816016,-1.54278344634613,0.501031156996992,-3.07921658124626,0.00207545740496989,0.00477535745958182
"Cbr2",522.067214762218,-2.53086950436443,0.153313382784086,-16.507818550509,3.22325592877412e-61,1.37604753983841e-59
"Maged1",9569.86306564359,-1.70699449378278,0.0671077243151747,-25.4366320897099,9.92464396505234e-143,1.37219480821354e-140
"Arhgap19",4208.30503224098,-1.27318448959499,0.0811094162010982,-15.6971230866504,1.58258033728584e-55,5.81731159739497e-54
"Mms19",2864.32645415323,-0.295395258096742,0.0820034076350493,-3.60223150007837,0.000315497204123644,0.00084033592000271
