"","Norm_BV2_control_1_cell","Norm_BV2_TGFB_1_cell","Norm_BV2_IL10_1_cell","Norm_BV2_LPS_1_cell","Norm_BV2_control_2_cell","Norm_BV2_TGFB_2_cell","Norm_BV2_IL10_2_cell","Norm_BV2_LPS_2_cell","Norm_BV2_control_3_cell","Norm_BV2_TGFB_3_cell","Norm_BV2_IL10_3_cell","Norm_BV2_LPS_3_cell","Norm_BV2_control_4_cell","Norm_BV2_TGFB_4_cell","Norm_BV2_IL10_4_cell","Norm_BV2_LPS_4_cell"
"Lgmn",14.98980141,20.51815033,17.65467072,20.14152718,16.6453234416667,19.4413048416667,16.9869877516667,20.2404228916667,21.1249514179467,16.6059885579467,19.6708880079467,15.9301882379467,18.1484353635593,15.9670922935593,20.8395106935593,18.0139644335593
"Coro1a",19.71058655,19.9293232,18.88024139,19.42285538,20.4821450293545,16.4516865793545,19.6661469493545,20.4961411493545,21.1838385133602,18.2698313233602,20.2196508933602,18.2221113733602,20.4602246451124,18.4594063851124,18.8148980251124,20.2239709051124
"Rbm3",13.79006386,18.06799316,18.78642845,18.47229195,15.3636233392241,15.9367415492241,20.6095482892241,17.5961215092241,19.3790218093908,18.2128841193908,15.4731981093908,17.2114040193908,21.3033484990479,15.8840703590479,16.2771720490479,17.2300996390479
"Hprt1;Hprt",13.97334099,19.18494415,18.79879379,19.11298752,14.8920341838,16.2639023238,19.0947033338,20.5990654338,19.1948606608257,17.0015165408257,18.2888929508257,17.2494547008257,18.5542858287792,17.3204792187792,19.1543892087792,16.5462444487792
"H2-K1",15.37385273,15.33079433,18.78860474,18.41080666,18.1373636273333,15.5400268573333,15.1232883473333,19.0653650273333,17.3907565372316,16.6499852372316,16.3171605372316,17.7851084972316,18.9053766725,14.5104668125,15.2191565025,19.2545874125
"Saa3",15.32073879,16.42191505,18.99379539,17.28890228,13.9508607948285,19.5113409148285,19.4988592248285,15.3718975148285,17.1277482525,16.7557408825,14.4978110725,19.6426427325,14.0334182606286,13.0814205006286,18.4898067306286,21.3975730806286
"Aldoc",15.52547455,19.12929916,18.69874191,20.03514671,14.9140344554502,17.2367177954502,20.0034795754502,20.7379251454502,20.8748664276455,16.5556287176455,19.1962184276455,17.0208510776455,18.2541096172617,17.4006187872617,18.9495785172617,18.7062790372617
"Aldoa",20.43070602,23.78916168,23.10813522,23.7742939,20.268634994204,22.841007434204,23.705702024204,24.245514114204,24.8065999850239,21.1368001750239,23.3148301950239,22.1631273050239,23.2330068796315,22.1159986696315,23.3293813996315,22.5005945496315
"Got1",14.05865097,18.84523964,18.06186867,20.46534538,14.1356649853722,17.8527975553722,18.1632767153722,21.0359316253722,20.876212916162,16.954962576162,17.465579826162,16.947190126162,17.3061088898999,16.8019785198999,18.9489559498999,18.3111585898999
"Tuba1b",21.90711212,20.54428482,21.73074341,21.07268906,22.5525101552482,20.1421727052482,20.3342331752482,22.0949601052482,22.8512423647354,19.5976584547354,21.9473670147354,20.8160288947354,22.2718622570821,19.9455663970821,21.0762121570821,21.9933130570821
"Ptprc",18.26877594,16.03191757,20.16747284,17.78905869,16.3727975196667,17.7702203096667,18.3558469096667,19.5347352296667,17.8603818286842,17.3703858686842,16.5760094986842,20.6690881086842,20.3791072331225,14.1578071031225,17.1010787431225,20.1563689631225
"Plau",13.91570187,18.49450493,19.87127686,18.001791,11.5023753302432,20.0252892702432,19.0767132902432,19.0963570802432,19.1281451517734,19.8892154017734,16.8488292017734,14.6884135517734,14.2720386372776,17.5905467872776,19.8193733072776,18.5691310772776
"Anxa2",15.73435307,20.33777428,19.58878136,20.34945679,15.9515775872993,17.4426387972993,20.6144661072993,21.6753963572993,20.8988492712568,17.5982434912568,19.3166368212568,18.8255441412568,20.7662522789394,17.2750241689394,18.5564153189394,19.7523019289394
"Hsp90aa1",20.8357048,21.54100227,21.09860611,21.42526627,21.4983825674809,20.4499607074809,21.0354404374809,21.8249740574809,22.7734704664655,20.0036740964655,21.3868776064655,20.8266225564655,21.5078447491743,19.7729242491743,21.3437746191743,21.9632299591743
"Aprt",16.44319916,16.7208252,16.82428741,18.12351608,19.2099121315455,15.6521433115455,15.6917846915455,17.6915214715455,18.7517882060329,14.5280457260329,17.9060412160329,16.8380766560329,17.5583846413953,16.2247264213953,17.0615355813954,17.3263614013953
"Hsp90b1",17.94907951,21.63219833,19.82203102,21.82390022,18.887259406875,19.665131486875,20.516055026875,21.943451806875,22.8428280148354,18.5354721348354,21.3719284348354,18.5281269348354,19.2498756653564,19.8251987653564,22.5017334253564,19.6932312253564
"Apoe",22.62252045,20.29798317,20.46614838,20.07778358,21.8329879422837,21.7854491922837,19.9499446522837,20.1489097322837,20.431694779371,21.758353029371,20.958109649371,20.142557889371,21.4548904141667,20.5390731541667,20.2091037441667,21.0604564341667
"Mdh2",15.57131195,20.3099308,19.94013023,20.55533028,16.0007752243612,17.3839949443612,20.6636284643612,21.7151783743612,21.4051872240536,17.5310131040536,19.9922195440536,17.7686096140536,17.6156214247475,19.2145031447475,21.2344454347475,18.8518951947475
"Gnai2",20.0045929,19.11823082,21.08735847,19.03675461,18.0301652000996,20.1941304200996,20.3956875800996,20.2893471800996,20.0400632610465,19.7879537310465,18.5553010710465,20.8046449410465,20.9976314716364,18.2800468616364,19.4759506416364,20.4138397416364
"Itgb1",17.86084175,19.97106743,22.26840591,15.32869625,19.1523512553041,19.1184157053041,18.2910479253041,18.7176664953041,18.2383470738333,23.1021509438333,15.4808340338333,18.8189268338333,21.7386942844423,16.9795638044423,15.8449736544423,20.7247210444423
"P4hb",15.52627373,21.2424736,19.54819489,21.18233299,14.7262149407092,18.5002446707092,20.9371142907092,22.8690906107092,21.5049899895491,18.2537940795491,20.3417915195491,17.6650699495491,19.5723734110881,19.7077570210881,21.7268209710881,16.9242668410881
"Ncl",18.22828484,21.42324448,18.93007278,21.84681892,19.5707553467888,18.9558051667888,20.0935119167888,21.6472514667888,23.6297560400286,18.4402800200286,21.4477301300286,16.9125652900286,19.6432275167478,20.3887852967478,22.7077512067478,17.7783088067478
"Pgk1",21.18482018,22.70201874,22.16287422,22.49699593,21.5900826184034,21.5844216084034,22.1767620784034,23.1089844484034,23.963714380101,20.381818550101,22.611589210101,21.568061610101,22.1908661384615,21.1940208884615,22.4496151384615,22.5274177984615
"H2afv;H2afz",19.44353294,18.18011665,17.77505302,18.41344261,19.5925582962612,17.0875858362612,19.0967868862612,17.9881080662612,20.252161962895,17.615204792895,17.938603382895,18.142467472895,19.6911652637675,17.0506280037675,18.8688653037675,18.2033036337675
"Calm1;Calml3",18.34750748,21.27806854,23.1936245,21.26341057,19.2035614212636,20.3411594612636,21.8380275912636,22.5718666212636,22.436257365,19.507441525,21.062127115,21.539126405,21.9217266413223,19.7047104213223,21.4236435313223,21.2793430713223
"Eef1a1",22.35606003,22.81898499,22.59653473,22.67740059,22.3353387711374,22.4969922911374,22.2484304311374,23.3534242511374,23.6668739380747,21.6925468480747,23.1063404180747,22.0093364780747,23.5027875367702,21.5035771767702,22.9826039767702,22.3788537467702
"Ctsb",17.67006302,20.94235611,19.21734428,20.31024933,17.677101327497,19.711185647497,19.887748907497,20.814800457497,21.1257810544444,18.4390630644444,19.5134439444444,19.2202024444444,19.0917792373697,18.7398371773697,19.8593020473697,20.0864329373697
"Txn",21.72970772,25.19989777,23.66710281,22.36353683,22.831549698018,19.227782308018,25.950823838018,23.931347898018,25.2571678358035,17.7482490658035,26.4484253058035,22.4131698758035,19.9592435230295,26.5861098630295,26.6881759030295,19.8775737230295
"Gstm1",16.25895309,19.24008751,16.81009483,20.71313477,16.684435078609,17.516077228609,17.566718288609,21.205425448609,21.1670205453944,14.9664142053944,18.6835667953944,18.1528851853944,18.0678888797101,16.6563898497101,18.4340883697101,19.4556719297101
"Slc3a2",17.2543335,17.78186417,19.45376015,17.75334549,16.6171001422474,18.2641414622474,17.9339870422474,19.2049469022474,18.6319454582754,18.6826332482754,14.6654365982754,20.1917885282754,18.3702807914375,16.9730830714375,18.1613402914375,18.5346294014375
"Lpl",19.23748779,15.31427097,17.52873039,18.45999146,21.0159775895187,17.0375458795187,16.2690274395187,16.6829487895187,18.5135281258302,17.2937920258302,17.9029781958302,17.1293938358302,19.1300524252,16.4201086552,16.7042158652,18.4222506052
"Hsp90ab1",22.19840622,22.69985008,22.28612328,22.90811729,22.8107972980984,22.2733579580984,22.2839437380984,22.7408662680984,23.6163269900324,21.4205033200324,23.0197445800324,22.0462681700324,22.8964333229109,21.3570732729109,22.3234619729109,23.4166760129109
"Itgb2",18.29658508,17.27977753,18.88484383,17.07502937,16.4074695394728,18.7794921694728,17.6110332294728,18.8366477794728,18.3982345100206,18.7564498400206,15.5945483700206,18.6672088100206,19.8304732998498,17.4133876598498,15.5469258998498,18.5642837298498
"Tcp1",20.28112602,18.30545235,16.31216621,19.78178024,21.4825951625014,18.4581238725014,16.8646447225014,18.3513943725014,20.4733417139572,15.9794814639572,20.2097766439572,18.2688682139572,19.6096336765832,19.5647137165832,17.4197151665832,18.4574406065832
"Cox5a",17.56803894,18.71679878,19.3408699,19.05988121,14.5714209025,18.0338566325,20.5652353725,20.8686144325,21.3636912508252,18.7397937008252,16.8420886208252,18.1508502208252,19.3316073243005,16.9212441243005,19.0273947543005,19.2874703243005
"Rpl7a",19.12173653,20.30074883,14.18239784,20.72498131,20.137907985,17.590899475,15.534794815,20.616461755,20.239790313083,17.375183453083,19.595077863083,17.377128953083,20.7667097205018,15.4702858105018,21.1368078305018,16.9742244805018
"Rpl27a",18.83261108,20.25774002,17.44834328,20.09868622,19.9851533897931,15.5823547397931,19.5347902297931,20.5068990697931,21.289098098192,17.800580338192,19.688987088192,18.019656488192,20.4483641176684,18.0488279876684,19.8266218676684,18.4854086376684
"Rps16",20.74325562,20.61351395,18.71412659,20.61961365,21.7251198149754,15.6001207649754,20.3984787349754,21.6831371649754,21.5748490864912,18.9272927764912,20.5800294464912,19.6534795264912,21.0230023372975,18.8134762772975,20.4012848872975,20.5582806572975
"Rpl7",18.74692726,19.28255272,17.51963997,19.63484192,20.7522432068182,16.1027270968182,18.5396939968182,19.4167539368182,20.7704359074257,17.4629274374257,19.3343149174257,17.7021680774257,20.2695307310366,15.2445091810366,19.8524775110366,19.1984324110366
"Mdh1",16.81778717,19.72641182,19.74594879,21.0974865,18.2532300054667,19.0181283054667,19.8127774354667,20.3741463754667,21.6496145339706,18.4733411839706,19.4371339839706,18.4965326339706,20.7045465727778,19.7953344627778,21.1073099427778,16.2856298727778
"Calr",20.25524902,23.34255981,21.80576324,23.21635056,20.3424622381235,21.2102867981235,22.8002659681235,23.8154484581235,24.9639192110815,20.8312020810815,22.8788610010815,20.1485848910815,20.8509672776613,23.1018904276613,23.9329031576613,20.8048609376613
"Anxa6",15.87611866,16.87813759,17.16607857,18.21898079,15.9894958297923,16.1628518797923,18.5350671597923,17.5426297897923,19.6232364019291,14.9181029719291,16.9001433719291,17.0483243319291,19.4992526031584,15.3179657931584,16.0882761931584,17.6220648831584
"Rplp0",20.44584274,20.4921093,18.49468422,20.90149689,22.8738232377778,18.7279511277778,19.7131729877778,19.1021462277778,22.7387559463043,18.0222032063043,20.4624497963043,19.2482144863043,19.2997957428027,19.2384973728027,21.3188902128027,20.3241544928027
"Hmox1",13.49905682,17.31762505,15.76097298,18.93472862,14.8052693067921,15.7739515967921,16.6011849067921,18.3613873167921,19.2932548663636,14.3987283863636,16.6649761363636,15.6085624863636,15.7539552772093,14.6970247372093,18.0061725672093,16.8688787572093
"Hist1h1c",18.20434952,19.94048119,17.56076622,20.60993767,20.0937830900832,17.8290030400832,19.9994780500832,18.1292626300832,21.8074073793011,17.1115722693011,19.8282375393011,17.7857913993011,17.06593164,19.97221121,21.20939573,18.07385286
"Lgals1",18.1252346,20.7491188,19.2773056,20.7246151,18.611640539879,18.097604359879,20.076696009879,21.809901799879,21.8149085725,18.2532058425,20.7285171225,18.1229263025,19.9799796548479,19.7474624148479,21.3988505748479,17.6682502248479
"Lgals3",14.62748337,20.22732353,18.35871506,20.02104759,18.2116218021053,17.6733117521053,20.0302977921053,17.6669354821053,20.8198709423489,18.1601037923489,16.2816448123489,18.9265508523489,19.0502122560918,18.0145038260918,17.2925275460918,19.2044099460918
"Eno1",22.87021255,23.91409683,23.35553932,24.1971283,23.1733166341667,23.2688824341667,23.7261845241667,24.1765839241667,25.2104685391542,22.1995413291542,24.0055582591542,22.9103910991542,23.9195951815348,22.5727972415348,24.1122393015348,23.5442633015348
"Ptbp1",12.99715614,18.09465218,17.01831055,19.4407196,15.3484703823228,15.2780863523228,18.1483265723228,18.5430771623228,19.8891993991954,14.6711017091954,17.7439013891954,15.7728873691954,16.7940589593942,15.5004512493942,17.3909427393942,17.7382985793942
"Gba",17.28430176,16.54065704,14.58135128,17.79826736,18.6421947617612,14.5446243417612,15.4343128417612,17.5714416717612,17.9049078904724,17.0276171704724,14.7653700804724,16.8299719804724,18.241350708682,14.216048778682,14.112560808682,19.835140758682
"Ppia",21.08796501,22.96491051,22.71144295,22.98606682,21.1819496618188,22.1091595218188,22.9646988418188,23.3975391918188,24.6966266298596,21.0506248198596,23.0025653498596,21.2813090998596,22.7060092957,21.9319557157,22.6579689057,22.4490913357
"Tpi1",19.06702614,22.1373024,22.17077255,22.18016624,20.880040769847,19.650260569847,21.652616149847,23.152970919847,23.5270697366,20.2439162066,21.6607729666,20.6200720566,22.1311552217118,18.5624792317118,22.4029733817118,22.3300173017118
"Pcna",19.7038002,20.27780151,18.23470688,20.46775246,21.2082698836794,19.4502552036794,18.9006336136794,19.0913475036794,22.0969261116118,16.5108903916118,20.7934192616118,18.8641456616118,19.7262211053962,19.5578346453962,19.9342250953962,19.5739460153962
"Ctsd",18.77378464,21.94134331,20.11010551,22.05795097,19.3649907184849,20.0885071884849,21.4032597684849,21.8139004784849,22.9502903953248,19.2383057653248,21.4136845653248,19.4119622253248,19.0327974613984,20.5047231913984,21.4706064513984,21.5965925513984
"Cfl1",21.17205238,22.83826637,22.42335701,23.14347839,20.8724858560623,22.9232060760623,22.6140782660623,23.2013966860623,24.3676926127895,21.1550594827895,22.3260494727895,22.0251633127895,23.2716356929606,21.0807100929606,22.5345999429606,22.6214186329606
"Gstp1;Gstp2",16.01680183,18.49763107,17.63304138,19.33854675,17.6228167586842,14.9610402086842,18.1178462086842,20.3009535786842,20.9132546176591,16.0061768276591,17.9911946076591,17.0322970176591,17.016763131834,15.015489021834,19.401186391834,19.705171981834
"Rpl13a",17.67400932,19.39725113,14.01879597,18.43341637,18.0797949837963,15.1307803237963,16.9950085737963,19.1127158237963,19.3583854275806,14.0318511575806,18.6027778275806,16.8957475275806,19.5207233442857,15.0846223842857,18.6679687542857,16.2652206442857
"Cox4i1",16.7584362,20.052742,18.07222557,18.93924522,18.7913505219324,16.8204480819324,16.8292514519324,20.9870387719324,20.0076178306856,17.1684044606856,19.1340369006856,17.5288580606856,17.3590956614815,19.4477578114815,21.1190949314815,16.0892678214815
"Hspa5",18.21838188,21.44436455,18.73194885,21.60438156,19.0302709143893,16.9537499943893,21.0003331643893,21.9393800243893,22.7197962682267,18.7176447782267,20.9206629682267,17.7552252682267,17.6496490842012,21.0743984642012,21.7806877542012,19.6195969042012
"P20065-2",18.98556137,21.55646133,19.4922142,21.03880119,17.153678618079,20.817208958079,20.884879788079,22.066266728079,22.2991182566667,18.6793138666667,20.8737909466667,19.1610777066667,20.2104735043333,20.1608271243333,20.8265814443333,19.7920240943333
"Vim",19.90909958,23.60226631,22.07329941,23.43214607,20.7827966782838,22.0627287082838,22.4666421982838,23.6099184182838,24.7990576275,20.9469496275,22.9774004475,20.4966856475,22.7898329772637,22.6693362272637,23.9756831172637,19.5850867272637
"Fcer1g",18.24460983,18.50833702,20.60464668,18.35346222,14.9235587859091,20.3794475359091,19.7923103059091,20.1386714659091,18.8183584686981,19.6297502986981,17.4942903986981,19.5561933986981,20.1278506470925,17.9368048870925,18.5213938970925,19.0914050370925
"Tpm3;Tpm3-rs7",17.67313957,19.54641724,19.18133736,19.70319557,18.4513686397638,16.5466302197638,19.9898064897638,20.5204594897638,20.7599793111111,17.8845492011111,19.4670258111111,18.2028275111111,19.0550925174444,18.3398377274444,19.7730090074444,18.9062983374444
"Mfge8",22.667593,20.86756897,24.64385414,19.15016174,20.3455908918777,21.4732649918777,23.1109240618777,22.1207755218777,20.2287744681595,22.5018304981595,21.1876100781595,23.1837457881595,22.1178062,19.91921306,21.90960383,23.30195498
"Pnp;Pnp2",14.74459743,18.9550705,16.72173691,19.42731285,16.9939896687273,16.3731190787273,18.0159289387273,18.3214957287273,21.8115914699581,15.1038239799581,15.1354220799581,18.6204770399581,17.8917053875488,15.9789560975488,18.9140309075488,16.9618309675488
"Cat",12.80042076,17.3866024,15.85224724,18.65404892,13.9350591666197,15.6638504066197,17.0486169866197,17.9685255066197,18.9749830411979,14.7230518511979,17.4913442811979,13.8413723211979,16.3511833670229,15.9989895270229,15.9106764270229,16.5052904570229
"Ppib",13.81772614,18.68440437,18.78340149,18.47864151,17.7735152036612,15.7314429036612,18.8209376136612,17.4358687136612,20.1389462784007,13.7876603484007,19.1191689784007,17.0588424084007,18.1642847128198,16.5788717328198,18.3050918628198,16.8851795228198
"Impdh2",16.06636429,17.10800934,16.49282837,17.85151863,18.063120164539,15.203524864539,17.538393294539,16.532332694539,19.1315845979622,13.5513519779622,17.4590076979622,17.1376251679622,17.1035176919622,14.6680385219622,16.8136064219622,18.7314645419622
"M6pr",18.6114006,17.77763367,17.62989807,18.65185738,20.2889939014138,15.5062161214138,16.1957426714138,20.3533650114138,20.6761881705746,19.1932665705746,16.8661457905746,16.3089615705746,20.29089427,17.43843341,15.6741178,19.26734424
"Rps2",20.53153801,20.39535332,17.1803875,20.30976105,20.6245982884152,17.7745273384152,19.0442798384152,20.6504142484152,21.3435012247788,17.9347525947788,20.6168128447788,18.7508918247788,21.4696139161688,19.7279433061688,16.2458742861687,21.0244387461688
"Tln1",18.21549416,17.62295532,15.16185665,18.90387344,19.8725736641176,16.1847436941176,16.6759813341176,17.4792402341176,20.6464166778889,17.3167181078889,15.7015361878889,16.8707456678889,17.3335603150568,17.1175235150568,18.6059087150568,16.9969399850568
"Msn",19.27871323,21.49118805,21.65188599,21.44121933,18.5278653438217,21.6247300438217,21.3644494338217,22.2816514338217,22.4483595006649,19.8751344806649,20.5888166606649,21.3252268006649,22.1813657599522,19.8006131999522,20.8644101999522,21.1602247099522
"Ptma",17.56609726,21.25291824,19.9497757,20.00977135,17.88017743775,20.53368848775,19.56510633775,20.73056882775,21.2077586775,18.0562017075,20.6605861275,18.7825019475,20.3067729925612,20.4582965825612,20.4190414325612,17.7383954925612
"Sars",19.40415955,19.15328598,17.78630829,19.65761757,21.1953684275937,16.5760857075938,17.8154417475938,20.1418405975937,20.4925590927867,17.4432102627867,19.0307327727867,19.0328747227867,19.1576675907976,16.5025524607976,18.9104294307976,21.2735027807976
"Marcks",19.33662224,20.09993935,22.84875298,20.70555305,15.9649948672344,21.5323175972344,22.3426889972344,22.5772814372344,20.7953949266917,19.5736580166917,20.2485828666917,22.1394920666917,21.848568915,19.237418175,20.959282875,20.945597655
"Fkbp1a",17.04514503,19.15817451,17.87171555,18.69742775,16.790391886185,16.552712406185,19.058130226185,20.040292696185,20.3913909492378,13.6471005992378,19.7100726692378,18.1762057892378,20.0749201230794,18.7815374730794,18.0612482430794,16.2467827230794
"Rpl3",19.37867546,19.50756264,18.47024536,20.22925568,20.507134933602,17.371072313602,18.899861833602,20.589717403602,22.2774043029835,17.7741103029835,19.7831969129835,17.9466376229835,20.9045417374611,17.4981963674611,20.7030456174611,18.4799430474611
"H2afx",25.58613205,24.8855896,23.28836632,23.66365242,24.5849099718519,24.5828939018519,23.6510835218519,24.3633123018519,25.7041118110146,22.7403819510146,25.2504012510146,23.4360339610146,23.7945556023684,23.7460383723684,24.9387473423684,24.6074695023684
"Pdia3",19.18697548,22.25529671,21.45547295,22.47568321,19.1400516931531,20.8552597531531,21.7914894531531,23.3606613631531,23.8784867294386,20.0083638194386,22.4834309594386,19.1034413394386,20.5434758546784,22.3691651746784,24.1236283646784,18.4513051446784
"Apex1",16.76019859,19.50143814,17.34043121,19.69180489,19.8970951750725,17.6238922750725,16.4244541850725,19.4293446250725,19.9456786506805,16.7291869506805,19.4381999406805,17.2032212606805,19.3105228725,18.9468935325,17.3384569425,18.1739223825
"Adh5",18.99716568,19.35092545,17.75285721,19.80591583,20.4459456269115,15.1797055069115,19.1009959069115,20.0979098169115,20.8068325506341,17.0997154706341,19.6594593506341,18.3840801706341,20.0998568033196,19.3133348933196,17.1489080933196,19.4904284033196
"Nap1l1",18.42752075,19.61685944,17.62079048,20.0415802,20.1674467066667,16.1207357366667,18.6666894866667,20.3200384166667,22.3785566979079,15.4713739979079,19.5000757779079,18.4087328579079,21.1505158436828,17.3113806736828,17.5265067136828,19.9343827236828
"Marcksl1",18.01081848,18.73572922,17.24237061,17.66998482,12.2426258766667,18.8660761566667,19.7313830066667,20.3511339866667,20.6752823667956,19.0898979967956,16.9143227467956,15.0962275367956,23.5206663458407,15.1889793758407,16.4174539958407,16.8915846258407
"Pabpc1",19.46902466,19.80089569,17.53383064,20.05113983,19.7450248805841,18.6485244905841,17.3158065905841,21.0598213305841,21.5833641574138,20.3652340474138,18.7114044674138,16.6187778974138,22.6860023104585,16.9784532204585,19.2375159904585,18.2970538704585
"Ptpn6",17.04369926,17.69281197,15.58533669,19.05729866,18.4792461425,15.8995075225,17.1932582925,17.7132587425,19.9032622969539,15.8433591569539,16.9563180669539,16.8873597869539,18.76092252712,14.99156483712,17.44241628712,18.01230534712
"Aimp1",16.98375893,17.33078003,15.15058613,17.50806618,18.0958406294928,15.7050878394928,17.4456750794928,15.7404996794928,19.5004707333876,14.4157854133876,16.0964618733876,17.0997863733876,16.3467545868692,13.4788117768692,18.7654366868692,17.7189774968692
"Dbi",14.23380852,20.41542625,20.67243004,19.48869705,13.3136004295357,20.0732878495357,20.2639178095357,20.7470549395357,20.278145716281,18.429676936281,18.100207256281,18.747494626281,18.7872076321714,17.7895765621714,20.3322592121714,18.1817751221714
"Wars",17.58049011,16.77375603,15.83921432,17.91273499,19.5456910906849,16.3457599406849,14.1363082706849,17.9067273906849,18.7924169407692,15.1976531807692,16.0342420407692,18.1703218307692,17.6735248583168,16.0611505583168,17.0555591683168,17.4222297683168
"Ranbp1",18.7659111,20.63277435,19.63807678,20.46161652,19.9235874911396,16.1610791011396,20.5840660811396,21.8878266111396,21.2829034900787,19.2479112700787,19.7333391300787,19.4478166600787,20.5615855595937,18.9359866595937,19.9340373495937,20.1007567795937
"Mif",20.94993591,22.14171791,21.83197975,21.9865818,21.6700090449838,18.6388410649838,23.8632425349838,22.4428342849838,23.9248066821818,19.7677651321818,22.5604153521818,20.6889153321818,24.3340601760145,18.9483055860145,23.0454420860145,20.5242781460145
"Rab6b;Rab6a;Rab39a",19.66032028,22.87587357,22.91015434,18.53652763,21.49219155,17.50607991,21.83103013,22.06406235,20.940871287536,20.852248237536,21.064738317536,21.047438667536,23.8097118836767,20.3532719136767,16.9878429836767,22.8759808036767
"Canx",14.08685398,20.69367409,17.83327866,21.612957,15.7919073653861,16.5670033053861,19.2753191553861,21.7606974153861,21.4649138861644,18.8468547361644,20.4754901361644,13.8639054761644,16.119490515597,20.866597065597,20.335127725597,17.129796875597
"Prdx1",21.05834198,22.47220802,21.79668427,23.17420006,20.54287026075,21.83430550075,22.31959030075,23.66233132075,23.4116130316102,19.6926417816102,23.0080619316102,22.1353145016102,22.2508407882437,21.3869854282437,22.4104858782437,22.3188778282437
"Rpl12",20.69347572,21.82089043,19.98460007,21.12630272,20.8908802086842,20.8955341486842,20.5646740086842,21.3054405286842,22.2778234355897,19.9237794755897,21.4961709855897,19.8539647855897,20.88843727,20.09168243,21.81191063,20.70245552
"Rpl18",19.89484596,18.67878342,17.5517807,20.26944351,20.9335384468605,16.2038507568605,18.6663856568605,20.2924060968605,20.9487724568,18.4268856268,21.3200416768,15.7689762368,17.9068372250979,16.1411769450979,21.3942239350979,20.3208615850979
"Hspa9",15.64459515,19.38518715,18.27704811,20.50167465,15.8934691470984,17.4402697670984,20.6142867170984,19.7107775770984,21.6039208966426,16.5932988766426,19.3147477766426,16.4162692666426,17.7980150776419,18.2266563976419,19.2972731176419,18.4821972476419
"Cap1",18.30893707,20.82985497,19.86420822,21.25899506,20.6499515426557,17.2223220726557,19.8447528726557,21.8985477326557,22.8153256672122,17.3586606272122,20.2394723172122,20.1114930372122,19.137460189715,19.473132569715,21.943244419715,19.795854049715
"Tkt",19.27576828,21.96187782,19.70100975,21.49648666,20.5971046867378,18.2893501667378,20.9737888667378,21.7807251367378,22.9049188103339,19.0795289403339,20.9797116703339,19.4979154003339,19.9454006520253,20.7902378420253,22.3237823820253,19.4242176320253
"Cd9",20.31834602,21.93859673,22.36859322,18.58820152,18.3596089065714,22.4770710565714,20.2854988765714,22.1469624165714,20.3336076656827,23.4352216556827,19.6519956456827,20.0203275556827,22.4692125577143,20.5731573377143,19.8812265677143,20.6675482077143
"44806",16.47086143,16.11824799,17.91897202,16.7981987,17.537156753845,15.207909283845,17.652991943845,16.795314483845,18.3529755166667,16.7320438966667,14.6667839566667,17.5935474966667,15.9399538875,15.2763863475,16.2426167375,19.9815417175
"Cct8;Cctq",19.04530144,17.67529678,15.58084297,19.48664856,21.7842432579545,16.7217175079545,16.2119204179545,17.5006586679545,19.6707898685,15.2784205985,18.2247144285,18.6390592185,17.9958070855556,16.3896011455556,17.3356641855556,20.1901811655556
"Hist1h1e",20.2431469,21.32876778,20.16156197,21.22886848,20.58408976,20.34943056,20.68715906,21.34166575,22.4716223186511,19.1361463986511,21.7537935686511,19.5686243486511,21.3642187585409,20.4479284785409,21.5997267185409,19.4837541985409
"Hist1h1b",21.11693001,22.81907654,20.52145767,21.81228256,21.4937388117822,21.7568213217822,21.9555174617822,21.0978152017822,22.6586994795556,19.5792069095556,23.9220528295556,19.8086418795556,21.7761526557895,22.3350706557895,24.5342493557895,17.3520708557895
"Hist1h1d",21.05116081,21.75959396,19.69987679,21.57925415,21.0480871465517,21.1939478265517,20.6392126365517,21.2452497765517,22.9815545857949,19.0310655357949,21.7572274957949,20.1704641157949,21.3913636175,20.2128720275,21.3858113275,21.0998387375
"Akr1b1;Akr1b3",18.94612503,20.07868576,19.42830086,20.23761368,20.8658100126,15.7069631626,19.9899688726,21.0046058626,21.9240583733997,18.0035757433997,20.4827227033997,18.3075422633997,19.9314804125,18.9579124425,20.1348094925,19.6665229825
"Vps4b;Vps4a;Fignl1",16.57792282,16.74822807,18.44154739,17.82888794,18.1778572123273,17.1207655023273,16.7892873823273,17.5950353623273,18.8311277866962,18.8706518666962,16.4797951266962,15.8190561766962,20.5769633430851,15.8856257630851,17.3271941330851,16.6525820930851
"Psmc2",16.7655983,16.59736633,17.01170349,17.96062469,18.9358482894357,16.2171726794357,16.3300371694357,17.0219431494357,18.2182279281034,16.4269977281034,16.6104961081034,17.2047372481034,17.7909080099118,15.1543256399118,16.2206746699118,19.2793389899118
"Aldh2",16.45686531,18.97060585,18.07182693,20.16275024,15.3899242795895,17.9777481395895,19.8774778695895,20.1873228395895,22.2268107972771,16.6457608772771,19.4199584572771,15.5949500572771,18.4987373529096,18.1934223329096,19.6033878529096,17.3458442829096
"Capza2",14.82968235,18.34544945,18.43508148,19.2054863,15.8636766288679,18.0402503788679,19.0495849388679,18.1507945888679,19.1645743581055,17.2647750181055,17.3169409981055,17.8467509481055,17.3345893555738,16.5433829955738,16.9168752355738,19.9586557155738
