"","F-Value","Pr(>F)","IL10-Control","LPS-Control","TGFB-Control","LPS-IL10","TGFB-IL10","TGFB-LPS","diff IL10-Control","diff LPS-Control","diff TGFB-Control","diff LPS-IL10","diff TGFB-IL10","diff TGFB-LPS"
"Tubb4b;Tubb4a",3.90679900925525,0.0369434814827118,0.869930569188365,0.713860742010967,0.0302908847777017,0.989423422053402,0.111302013099114,0.181717784030682,-0.390845777500008,-0.548466207500006,-1.67105293500001,-0.157620429999998,-1.2802071575,-1.1225867275
"Tuba1c",1.90768953581303,0.182207918854201,0.991833630968212,0.790143291095284,0.179766495915613,0.914249392534676,0.273025330541746,0.599864259542856,-0.130251407499998,-0.430396079999998,-1.0168046925,-0.3001446725,-0.886553285000002,-0.586408612500001
"Ywhah",2.41948999217662,0.116785426072402,0.963849841979397,0.715245715892395,0.463714840377567,0.931751125476697,0.248907051196118,0.0979076039047839,0.263918397500003,0.596515417500001,-0.842476369999996,0.332597019999998,-1.1063947675,-1.4389917875
"Kpnb1",2.3771187955166,0.121044704431294,0.669693617077826,0.459589284254574,0.996813062351763,0.0846482562797823,0.550937653266599,0.574399755324659,-0.924060344999997,1.22073412,0.164723155000004,2.144794465,1.0887835,-1.056010965
"Pebp1",0.517020610210654,0.678389140744549,0.943358542547207,0.613213808912703,0.929620955907475,0.899731522070572,0.999961930929115,0.916480302615618,0.839270589999998,1.8793060775,0.909443377500001,1.0400354875,0.0701727875000024,-0.969862699999997
"Naca",0.762090498441111,0.536743049614722,0.976839554558046,0.987991480142874,0.782792854325545,0.999789025282875,0.553265982636843,0.600915524593391,0.396624324999998,0.315753222499996,-0.927982810000003,-0.0808711025000015,-1.324607135,-1.2437360325
"Cct7",4.89372349895743,0.0190085479137455,0.0284660489168166,0.548372640243473,0.038123577217979,0.263869152893959,0.998237048805997,0.332842299335808,-1.93163681,-0.794822217500002,-1.8334593775,1.1368145925,0.0981774324999982,-1.03863716
"Cct2",1.83635316004168,0.194270122919929,0.160675196543505,0.660224978718905,0.395021280246546,0.693561479034686,0.920924424046823,0.962903695909358,-2.321358205,-1.1902389525,-1.67791771999998,1.1311192525,0.643440485000024,-0.487678767499975
"Cct4",14.6900015936622,0.000254622197745775,0.00414320569561455,0.998446517047632,0.00130358380114393,0.00545252199932955,0.897810004964309,0.0016954631330186,-3.3110208525,-0.120668887500003,-3.8323991325,3.190351965,-0.521378279999999,-3.711730245
"Cct5",8.37722508035854,0.00283976220043899,0.0310488328593932,0.605524165959443,0.00294554645032452,0.245856295041075,0.545936877135428,0.0259349518881353,-2.02077341,-0.7827835075,-2.867654325,1.2379899025,-0.846880915000003,-2.0848708175
"Cct6a",3.45383310544082,0.0513775684008439,0.329663555123999,0.997474135584723,0.115845498785575,0.253195870021886,0.897695541841824,0.0846965193553235,-1.142387865,0.121390820000002,-1.5879330625,1.263778685,-0.4455451975,-1.7093238825
"Cct3",8.34776907190027,0.00287932775880927,0.0118284053317529,0.420557344080304,0.00385909133269058,0.176797638677074,0.914051855524988,0.0608850723087979,-1.9143822225,-0.801364422500001,-2.2416110025,1.1130178,-0.327228780000002,-1.44024658
"Rhog",0.465970756684509,0.711390241137047,0.784775701248944,0.999985765959711,0.999691422354314,0.802051498150041,0.734236929287193,0.999229500964201,0.688656810000005,0.0245084775000031,-0.068418977499995,-0.664148332500002,-0.7570757875,-0.0929274549999981
"Prkdc",9.29435211646983,0.00187375037598588,0.00394118651520137,0.00354189725396115,0.00951383988715415,0.999905491923423,0.954805790552772,0.937918015744473,-2.816301345,-2.8562657825,-2.4912500375,-0.0399644375000001,0.325051307500001,0.365015745000001
"Rps3a;Rps3a1",1.82343756126901,0.196548585303535,0.567990454549603,0.970040549603075,0.192710930142319,0.815418738625928,0.83974385255007,0.361270532150073,-1.03490113749998,-0.345853802500002,-1.68448447749997,0.689047334999973,-0.64958334,-1.33863067499997
"Atp1b3",1.05605785265105,0.40373239400669,0.809353051393141,0.999886177422969,0.502295000983633,0.774733940814346,0.946240095670813,0.465509244018535,-0.965428590000002,0.0724339474999987,-1.5551719675,1.0378625375,-0.5897433775,-1.627605915
"Anxa4",2.28553516723737,0.13086970781283,0.995718199944747,0.415339556805975,0.788032730063548,0.309481018800877,0.892227132629304,0.104856681347104,-0.219339612500001,1.5529234425,-0.9066648475,1.772263055,-0.687325234999999,-2.45958829
"Anpep",0.0793373751307806,0.96998938295065,0.984033906681663,0.999621186210006,0.999999997640149,0.967553645362077,0.98427165647783,0.999599991616656,-0.381964685,0.107818602499997,-0.00198078000000379,0.489783287499996,0.379983904999996,-0.1097993825
"Sirpa;Ptpns1",0.349049301163086,0.79058219425171,0.955727897710268,0.743809530814113,0.926705601673248,0.955622307708961,0.999583112459338,0.976572594628518,0.798886774999996,1.59846115,0.961346624999994,0.799574374999999,0.162459849999998,-0.637114525000001
"Fh",3.14670942589363,0.0648915436931479,0.969214782460213,0.299298673679054,0.241224929889345,0.153980453264127,0.120752629548999,0.998691659328683,0.432763335000004,-1.7948458225,-1.9418566225,-2.2276091575,-2.3746199575,-0.1470108
"Anp32e",0.426687885404272,0.737495904253692,0.872058159886621,0.692977869384247,0.935016998925017,0.984707722284716,0.998058926084924,0.95222189246927,-1.3900959525,-2.030862095,-1.07259798,-0.640766142499999,0.3174979725,0.958264114999999
"G3bp1",1.48531757920518,0.2682522921631,0.912974320464628,0.999858855653081,0.324559429154684,0.885862139257551,0.674611585336163,0.29408370860722,-0.732848169999993,0.0808346250000049,-2.01228427749999,0.813682794999998,-1.2794361075,-2.0931189025
"Tubb5",1.77705275639801,0.204981997217875,0.918459504298582,0.758260548913182,0.167669823775971,0.984129079531399,0.412373136680411,0.608692053285726,-0.364621637499997,-0.567305560000001,-1.28471708,-0.202683922500004,-0.920095442500003,-0.717411519999999
"Psmb4",2.45520354474818,0.113327784212807,0.869927738352581,0.889250735343071,0.288563653715725,0.479806401674574,0.688893393936137,0.0952365499688378,-0.837012765000001,0.785556314999997,-2.059648275,1.62256908,-1.22263551,-2.84520459
"Rplp2",1.15035617875274,0.368663542178447,0.434883498304528,0.999994311104752,0.784404653062422,0.447871445571472,0.923554746155947,0.797185236955086,1.1327958125,0.0178747199999947,0.682424069999996,-1.1149210925,-0.4503717425,0.664549350000001
"Prdx5",0.642146339038712,0.602474808366655,0.894867203120206,0.999918581601806,0.900584254865704,0.916711115813267,0.530397771842786,0.876839264100843,0.900072097500004,0.0768392100000064,-0.880815264999992,-0.823232887499998,-1.7808873625,-0.957654474999998
"G6pdx",1.23523133074717,0.339859784522525,0.99289782806134,0.874071061741112,0.666317858824786,0.741220182359781,0.81323042287027,0.276887669730138,-0.190564630000001,0.534565927499997,-0.818764922500002,0.725130557499998,-0.628200292500001,-1.35333085
"Itga4",2.59503267447507,0.100869820975978,0.994121294552318,0.859940843891033,0.105552560580129,0.949229451937742,0.158395808650791,0.345338398359263,-0.330581424999998,-1.0319654925,-3.32375312,-0.701384067499998,-2.993171695,-2.2917876275
"Vcp",1.33489260759975,0.30909429193769,0.928077259821946,0.545667364889606,0.947043083016244,0.87362433426253,0.668544286516009,0.277979644470562,0.628706452500001,1.40949535,-0.561521294999999,0.780788897499999,-1.1902277475,-1.971016645
"Atp5a1",0.706642869547233,0.566265624685481,0.657350767064859,0.999999999833969,0.99991911385527,0.656910115784657,0.622561285397727,0.999922153827892,1.6410536775,-0.00106573000000054,-0.0839028374999984,-1.6421194075,-1.724956515,-0.0828371074999978
"Rac2",0.24831903190925,0.860979211194328,0.882167268994088,0.899840438080205,0.898809392338298,0.999965439653754,0.999971348570544,0.999999992292776,0.782998800000005,0.734963417500005,0.737875462500003,-0.0480353825000002,-0.0451233375000015,0.00291204499999864
"Fabp5",0.0852299174084726,0.96679845217768,0.999901176987392,0.999988964723491,0.980725976114132,0.999986190611823,0.969950803485847,0.97590383692186,0.0789713899999711,0.038010124999996,-0.467889307500005,-0.0409612649999751,-0.546860697499977,-0.505899432500001
"Soat1",1.00971196388696,0.422233977165228,0.495554516676738,0.519503089214303,0.518247418823916,0.999970266612289,0.999974667827033,0.999999995809591,1.7212791475,1.6704793,1.67312217249999,-0.0507998474999987,-0.0481569750000013,0.0026428724999974
"Lgals3bp",2.06751787684213,0.158126133498064,0.19660497453112,0.299256448611435,0.217356221250201,0.991219993390825,0.999888200127749,0.995939014362881,3.2412176125,2.8039875025,3.1403553475,-0.437230110000002,-0.100862265,0.336367845000002
"Cd36",0.675285164325907,0.583618596223416,0.763582557133315,0.975684912130338,0.578226758632657,0.939371339428188,0.987668808324757,0.808593719388963,0.919178487499998,0.384911539999997,1.22318244,-0.534266947500001,0.3040039525,0.838270900000001
"Ehd4",1.52035911941586,0.259613969977198,0.933974460612333,0.903035904611861,0.503544278162898,0.599522676436419,0.23370751826651,0.872903776436709,0.677367687499999,-0.783079625000003,-1.65348983,-1.4604473125,-2.3308575175,-0.870410204999999
"Ddx39a;Ddx39",0.3697950967135,0.77623536607244,0.995680095089283,0.972575444735759,0.750207215912868,0.996946007552415,0.863173386005885,0.937375283032512,-0.234185692500002,-0.442460535000002,-1.03821039,-0.2082748425,-0.804024697499997,-0.595749854999998
"Gpnmb",0.256534334802697,0.855242374265589,0.950585188453384,0.996974448439707,0.962823671756573,0.883670396545547,0.999948017164904,0.903669749265395,-0.594246387500004,0.225874422499999,-0.536302565000003,0.820120810000002,0.0579438225000004,-0.762176987500002
"Hk3",2.03819258249942,0.1622613926071,0.456140739990109,0.922478474987256,0.631669613713916,0.194385989839446,0.98924182845782,0.304823316892955,-1.7549042675,0.719890359999997,-1.39822793,2.4747946275,0.356676337500001,-2.11811829
"Clcf1",0.213898515324209,0.884851664031846,0.998985880156378,0.9402180270983,0.903696364550806,0.972677775759652,0.947924145811643,0.999480829308434,-0.282911064999997,-1.1525542725,-1.378628495,-0.869643207500001,-1.09571743,-0.226074222499999
"Arpc1b",1.1996682589412,0.351624379840035,0.486189114448426,0.999999426121112,0.63631738957893,0.492523884919723,0.993381718011843,0.643001234144775,-1.5483264925,-0.0121126149999995,-1.2717440125,1.5362138775,0.276582479999998,-1.2596313975
"Prep",5.4499165274401,0.0134533265467838,0.457257928687235,0.998194228617822,0.017472731079972,0.551348449040356,0.223083531351482,0.0234862663422541,-1.12531351750002,-0.125035044999997,-2.64670038250002,1.00027847250002,-1.521386865,-2.52166533750002
"Dars",3.32894787632037,0.0564388346816939,0.130879974118324,0.264536478005626,0.0493948412590324,0.966401988871263,0.936150633829493,0.730247321852578,-1.7133264525,-1.384549615,-2.1282348625,0.328776837500001,-0.414908409999999,-0.7436852475
"Farsb",0.63768181864151,0.60505574663153,0.939179902184843,0.906528363916393,0.949525628189744,0.615311007289387,0.695043297622815,0.999020700452541,0.611885072499994,-0.718998670000001,-0.571490767500002,-1.3308837425,-1.18337584,0.147507902499999
"Atp6v1c1",0.408999525618752,0.749432235011332,0.96912508224296,0.994842429640741,0.865693491895112,0.900232945044837,0.987487632128372,0.745676567217871,-0.467828032499995,0.252152445000004,-0.809163092499997,0.719980477499998,-0.341335060000002,-1.0613155375
"Actr3",1.60936315067169,0.239023623969797,0.615319543723079,0.988226291263936,0.46985644579366,0.436129818003113,0.993827150362268,0.31388171687765,-1.12113380249999,0.288331510000006,-1.35233521499999,1.4094653125,-0.231201412500003,-1.640666725
"Eif3g",6.25154341889244,0.00843718699361816,0.02560287187313,0.99929919595606,0.0613269174226564,0.031738848314093,0.956793115289519,0.0755826448531994,-2.9304211125,-0.107319829999994,-2.49076843249999,2.8231012825,0.439652680000002,-2.3834486025
"Gmps",1.43627108025443,0.280879214308091,0.913661161770957,0.948400020178971,0.243742010210809,0.999451793719201,0.555156707978449,0.491184386268844,-0.845563652500001,-0.698338747500003,-2.5936658375,0.147224904999998,-1.748102185,-1.89532709
"Stip1",0.781485219870917,0.526763912953667,0.987444572593791,0.901536226229131,0.860968277893107,0.983624860367592,0.691465406206224,0.485993620321994,0.423991680000004,0.888754842500006,-1.01795911999999,0.464763162500002,-1.4419508,-1.9067139625
"Vps35",2.3125156206535,0.127883973031521,0.221676641144045,0.892230548617846,0.17025548129736,0.551376214342034,0.998052835450396,0.454961643156287,-2.1456789975,-0.737908364999996,-2.326176645,1.4077706325,-0.180497647500001,-1.58826828
"Sh3gl1;Sh3gl2",1.06396762061176,0.400660192004472,0.336083731976519,0.912228854956012,0.804416161225199,0.690791093393046,0.82403871652192,0.994376678744014,-1.5218513,-0.564228054999997,-0.77795553,0.957623245000001,0.743895769999998,-0.213727475000002
"Ptges3",0.115870134309991,0.949086521450243,0.99530458723624,0.995075458371197,0.935007190774331,0.999999979187685,0.98442534374513,0.984906502079736,-0.196985722499999,-0.200194359999998,-0.493896722500001,-0.00320863749999845,-0.296911000000001,-0.293702362500003
"Gnai3",0.819850713839332,0.50754705477016,0.998665771333686,0.620351304529842,0.996934473290821,0.708538110964577,0.984043783610583,0.504366642088738,0.276299477500004,2.2315311425,-0.365579129999997,1.955231665,-0.641878607500001,-2.5971102725
"Pdia6",1.31069203031217,0.316277240623799,0.341107575677839,0.857681767923439,0.413923122004342,0.772714560859066,0.998703263082266,0.847977800247852,2.5530891425,1.150939225,2.33313656,-1.4021499175,-0.219952582499999,1.182197335
"Ahsa1",0.947180447061763,0.448596375710353,0.767761216949749,0.978537078340429,0.776967278701423,0.543114895309636,0.999998041561198,0.553017102088852,-0.679570915000003,0.274575472499997,-0.667499065000001,0.9541463875,0.0120718500000017,-0.942074537499998
"Nampt",0.816560148175996,0.509168224777535,0.593309777807989,0.975088344675803,0.99887376468607,0.823193055517997,0.510701077501275,0.942683106549661,1.609903095,0.521318674999996,-0.181474210000005,-1.08858442,-1.791377305,-0.702792885000001
"Psma7",2.37353462324466,0.121413044549994,0.174297585071538,0.223495531005836,0.931616148713457,0.998356310745287,0.404425909101472,0.491039061748639,1.67475176000001,1.55116272250001,0.449975970000008,-0.1235890375,-1.22477579,-1.1011867525
"Psma5",1.69716245443498,0.220473863079683,0.909367286984758,0.862168654978628,0.535685608601411,0.499343667093555,0.889139605925526,0.190691193989463,-0.628877162499997,0.740967750000003,-1.308608295,1.3698449125,-0.679731132500002,-2.049576045
"Ehd1",3.84429485091705,0.0386253446935373,0.853365854739552,0.403306654286242,0.398971625471375,0.12553381843741,0.838684559732041,0.0305180446828704,-0.623394487500001,1.2648673075,-1.2716126425,1.888261795,-0.648218154999999,-2.53647995
"Asns",6.18308038333667,0.00876834892112172,0.506742484743022,0.997440713122673,0.0113066557497661,0.615876854883371,0.131759419460554,0.0157577394297592,-0.962218764999999,-0.127823594999999,-2.5735068375,0.834395170000001,-1.6112880725,-2.4456832425
"Hnrnpu",0.370681395179173,0.775624706996432,0.852906630466492,0.908501128090205,0.757506562200648,0.999043158948794,0.997429614655981,0.987397210483072,-0.955001114999998,-0.792376989999998,-1.181685205,0.162624125000001,-0.226684089999999,-0.389308215
"Snd1",1.61214006774405,0.238411011116561,0.984114419993956,0.98688970606335,0.243127324821983,0.999995541196046,0.393909936612673,0.382744853410174,-0.375215769999993,-0.351116659999992,-2.11698627499997,0.0240991100000016,-1.74177050499997,-1.76586961499997
"Uap1l1",1.97129582411286,0.172160133965319,0.307276938490675,0.785865009411082,0.170187284148255,0.809139023648033,0.977183439843144,0.584112041364383,-1.331671235,-0.682347057499999,-1.62359762,0.649324177499999,-0.291926385,-0.941250562499999
"Atp1a1",0.701726631242022,0.568954744077141,0.625593499687914,0.999975579009814,0.868636986515184,0.648936836657643,0.966958143058283,0.885323808859681,-1.609479425,-0.0527257900000002,-1.0074772825,1.556753635,0.602002142499998,-0.954751492499998
"Hspa4",3.35756322619225,0.0552301910617923,0.670702598547105,0.997517264809167,0.0894404205361232,0.561444943576746,0.476464777235012,0.0651153662616516,-0.965659620000004,0.158473012499996,-2.21703005,1.1241326325,-1.25137043,-2.3755030625
"Snx2",0.896375490631867,0.471248171226332,0.972916785131372,0.999598419076906,0.486470037113871,0.987654360837747,0.730890383478116,0.543834904468147,-0.447346682500001,-0.107050655000002,-1.5383312675,0.340296027499999,-1.090984585,-1.4312806125
"Lcp1",0.79344589276014,0.520698693646479,0.507330725796432,0.632670328419182,0.763147101641388,0.996167217481218,0.968936414333693,0.9954965634629,1.98782134,1.68494916,1.3650820275,-0.302872180000001,-0.622739312500002,-0.319867132500001
"Ddx17",1.04498834301824,0.408073265727627,0.434134975489213,0.609755534141256,0.974217636677198,0.988830727700809,0.671244427123972,0.839118971639768,1.34225583,1.0732622175,0.359715224999997,-0.268993612500001,-0.982540605000002,-0.713546992500001
"Rpl15",1.19454464017513,0.353354985580833,0.372692573684395,0.998732065726785,0.81575221800003,0.448593790829603,0.850546466519169,0.883656374879973,-1.1549146175,-0.102717640000005,-0.602503540000004,1.0521969775,0.5524110775,-0.499785899999999
"Atp6v1g1",5.2675466714104,0.0150362721448375,0.64806204902085,0.987246322751821,0.0168377114801495,0.827055613236313,0.128119576919198,0.0298960280789556,-0.998209952500002,-0.276400565000003,-3.0303418625,0.721809387499999,-2.03213191,-2.7539412975
"Psmd12",1.41295777208254,0.28710885700594,0.966009309346649,0.885285317401094,0.253326654447074,0.99326790297554,0.464735067005579,0.614273659797933,-0.287639379999998,-0.4516699325,-1.2250585575,-0.164030552500002,-0.937419177499999,-0.773388624999997
"Eif3f",1.42834829697451,0.282979508501642,0.290826392610985,0.989927382505318,0.673877214851871,0.431572551168073,0.883142069535368,0.836118511271614,-1.5791258825,-0.255258560000001,-0.962200877500003,1.3238673225,0.616925004999999,-0.706942317500001
"Psmc3",0.87165943386936,0.482681005890341,0.690272130546593,0.993635352806052,0.824370093051715,0.540451294015703,0.994270133985798,0.685060349455922,-0.855197430000004,0.198914764999998,-0.663264992500004,1.054112195,0.1919324375,-0.862179757500002
"Rpn1",0.733729077468856,0.551659127458658,0.595870687450596,0.60825489553654,0.925196640462251,0.99999634801597,0.910930934537044,0.91831646628914,1.6481230275,1.6206169125,0.796892407499998,-0.0275061150000013,-0.851230620000003,-0.823724505000001
"Lman1",0.455228747790608,0.718470695356524,0.996070568597837,0.998937746898574,0.78816176161087,0.983194441894388,0.889778321497042,0.710984446872554,-0.330584525000003,0.212821722499996,-1.4064455025,0.543406247499998,-1.0758609775,-1.619267225
"Sh3bgrl",1.4235233295294,0.28426702117423,0.671017736746011,0.339845091513219,0.999478041062698,0.926597090933572,0.734366053826005,0.392583671373766,1.2726137675,1.9525082125,0.123800755000001,0.679894445000002,-1.1488130125,-1.8287074575
"Ppa1",1.56759274532252,0.24845247860647,0.293459162272467,0.852555281924537,0.325746558155772,0.718221125192229,0.999832488513416,0.760358830605918,-2.09573364000001,-0.901551482500004,-2.0101048925,1.1941821575,0.085628747500003,-1.10855341
"Pgd",1.17607105839606,0.359670811901587,0.666312560002464,0.657615458396099,0.989865288013301,0.999998718570421,0.492004432690407,0.483734672343556,1.107901095,1.1223106375,-0.291190624999999,0.014409542500001,-1.39909172,-1.4135012625
"Capza1",4.56837194883986,0.0234839592438951,0.998546766639232,0.964532892375505,0.0591061748336003,0.921879803031743,0.0771963821354043,0.0261859733187749,-0.114376544999999,0.341815472500002,-2.0942862025,0.456192017500001,-1.9799096575,-2.436101675
"Actb",2.08164980427323,0.156176004358125,0.248322986682715,0.983913011375413,0.988801063557553,0.401922895854654,0.154187695523934,0.906983403794026,0.838297842499998,0.150324822499996,-0.132660862500003,-0.687973020000001,-0.970958705000001,-0.282985685
"Gdi2",0.910439859550042,0.464864124946554,0.900845970745745,0.499153516271357,0.999951737420558,0.872052614190482,0.91879476918732,0.527411814157374,0.877817632500001,1.8477492375,0.0643825550000017,0.969931604999999,-0.813435077499999,-1.7833666825
"Aars",2.08707399679318,0.15543473505212,0.501083233329015,0.803992477920091,0.827051143895983,0.143022714599887,0.935405965924257,0.338500375895682,-1.208303685,0.757885459999997,-0.718821285000004,1.966189145,0.4894824,-1.476706745
"Xpnpep1",1.92768500877801,0.178979759492218,0.288179453570733,0.683818581128682,0.174117872997555,0.873276988461878,0.985792200711907,0.699639025473627,-1.65482974,-0.989614965000001,-1.9548978825,0.665214774999999,-0.300068142500002,-0.965282917500002
"Slc1a5",0.556078311300714,0.653909095977064,0.854145114844736,0.870449333033961,0.59430399463018,0.999980507058632,0.96258176651706,0.95393097885407,-1.37250471,-1.308624505,-2.194477555,0.0638802050000002,-0.821972844999998,-0.885853049999998
"Ewsr1",0.640148957993773,0.603628304456227,0.998497130685586,0.705223933140676,0.999902925363466,0.613321695909022,0.995923004632573,0.740860461577109,0.209105727499999,-1.42943263,-0.083623884999998,-1.6385383575,-0.292729612499997,1.345808745
"Eif2s3x;Eif2s3y",0.424135815424376,0.739211484303922,0.999813615944723,0.818412241214616,0.856374440994254,0.855603195412871,0.889680568882334,0.999801172295083,0.0537357325000016,0.59507537,0.540167092500003,0.541339637499998,0.486431360000001,-0.0549082774999974
"Capg",0.897755135971857,0.47061804600374,0.518727250196994,0.698005170667994,0.994012959545114,0.989143001588144,0.665133412503588,0.832684962006258,1.5458169,1.2052106875,0.277931689999999,-0.340606212499999,-1.26788521,-0.9272789975
"Rbbp7",5.5686622998647,0.0125265750672536,0.0598140466726992,0.870226752986819,0.0196792635155739,0.206736005061973,0.91746773309793,0.0737006916829915,-2.5476782325,-0.676890849999999,-3.1156284825,1.8707873825,-0.567950249999999,-2.4387376325
"Akr1a1",0.505028487664127,0.68604187758118,0.980067554830046,0.747507848913205,0.999614477448764,0.921636106507229,0.961409508618615,0.690896563419586,0.370826722500006,0.977952960000007,-0.0974729049999929,0.607126237500001,-0.468299627499999,-1.075425865
"Rnh1",0.496430392206087,0.691567065160238,0.999999979255403,0.992649843111952,0.818385795014532,0.99234477683466,0.820251220743515,0.670513351229104,-0.00369596250000015,0.2645359025,-0.851762295,0.268231865000001,-0.8480663325,-1.1162981975
"Krt76",2.60090400246747,0.100382018773597,0.971161467404544,0.192944964685658,0.993420651607117,0.0960451716180726,0.89639247987764,0.283263478208481,0.791650537500001,-3.9066827275,-0.47484111750002,-4.698333265,-1.26649165500002,3.43184160999998
"Anp32b",1.11385744232111,0.381839827237378,0.659614440968314,0.93630342389576,0.939087079544503,0.935068182085815,0.349541510059147,0.667520538104714,1.47072124249999,0.732745882499994,-0.720751287500004,-0.73797536,-2.19147253,-1.45349717
"Rpl24",1.5761395427914,0.246490139061589,0.932672380729361,0.585714408388073,0.852694297047823,0.895679902398603,0.526800460491963,0.210635008578771,0.445700884999997,0.971883537499995,-0.603315590000001,0.526182652499998,-1.049016475,-1.5751991275
"Scamp3;Tu52",6.05179259462201,0.00944661697081804,0.0658111138987526,0.952813269153489,0.0169396405006043,0.155107527847643,0.862028066300859,0.0420088340582968,-2.3294558525,-0.430731297500003,-2.976360085,1.898724555,-0.646904232499999,-2.5456287875
"Rpl17",2.83116584389299,0.0832212011372193,0.58845503891305,0.983004837237112,0.172439418625952,0.390705312953885,0.786372336950912,0.0961667530255856,-1.08598232,0.305696015000002,-1.8770058125,1.391678335,-0.791023492500003,-2.1827018275
"Rab14",2.53969212650884,0.105603255897775,0.997535774202165,0.927742034869805,0.117792760097635,0.973943942386629,0.159094002534685,0.297311927061345,-0.192301747500004,-0.623636960000002,-2.52608871,-0.431335212499999,-2.3337869625,-1.90245175
"Plp2",1.07221247266459,0.397483888199174,0.988019410270646,0.541339544347326,0.987947090181322,0.726587102824982,0.916305965960531,0.370749026381577,0.453095435000002,1.9316709025,-0.454035045000001,1.4785754675,-0.907130480000003,-2.3857059475
"Rpl36",0.362755977706338,0.781092190683487,0.973884192872095,0.731848304539791,0.960979936176422,0.924832307174985,0.999898072009249,0.944207244169855,0.425323482499998,1.0489223,0.490533827499998,0.6235988175,0.0652103450000006,-0.558388472499999
"Vat1",1.52326865818064,0.258910641139463,0.882784535119679,0.807711875349705,0.741051378223266,0.998347489713955,0.34135057760672,0.27248040087292,0.892997502500002,1.093021155,-1.2465193275,0.200023652499997,-2.13951683,-2.3395404825
"Npm1",1.03424708942919,0.412331976965583,0.814135905608864,0.920790058566399,0.348503004104731,0.993996661860842,0.827907701828292,0.692174105131011,-0.694557669999995,-0.495172502499994,-1.36699676749999,0.199385167500001,-0.6724390975,-0.871824265000001
"Rab1",1.24057122157813,0.338130116879611,0.989464229260417,0.903311398109414,0.669819038145902,0.981665048062727,0.493108604693065,0.309436906223986,0.357315539999998,0.790004252499998,-1.334456685,0.432688712499999,-1.691772225,-2.1244609375
"Cltc;mKIAA0034",11.2470806877774,0.000841570056997303,0.00363091709344576,0.0024720100996658,0.00154882762530673,0.995589341321763,0.955125698805374,0.991766654637684,-1.67725658249999,-1.76266097999999,-1.86826562749999,-0.0854043974999996,-0.191009045000001,-0.105604647500002
"Myl6",2.30062340765375,0.129190343294311,0.175811467457952,0.605338660826404,0.150858684824987,0.777680973982426,0.999647739576135,0.7243439857783,-1.143074035,-0.650086880000003,-1.1935458175,0.492987154999998,-0.0504717825000007,-0.543458937499999
"Pvr",4.533330015343,0.0240352055986197,0.981575293647257,0.934016458722761,0.0285207340447053,0.996287570619053,0.0544541478762378,0.078584465848144,-0.277966977499975,-0.438631775000001,-2.45839881999997,-0.160664797500026,-2.1804318425,-2.01976704499997
"Cdc37",2.5346275456529,0.106048980065891,0.99692624114367,0.166506569952518,0.998354359671735,0.226511522494714,0.982530479636982,0.128348427506095,0.221401215,2.46208048,-0.179387089999999,2.240679265,-0.400788304999999,-2.64146757
"Mapre1",0.690235046114288,0.575286118155869,0.819636905051822,0.561119681491173,0.986343171811412,0.965970067570722,0.948700181569249,0.753836837315197,1.3602461825,2.08160066999999,0.524003747499998,0.721354487499998,-0.836242434999999,-1.5575969225
"Prdx2",0.603602825661716,0.625072817284857,0.966046495912837,0.728538590496752,0.997410043495498,0.935754559111532,0.91284879062563,0.618813953318917,0.489258525,1.10579085,-0.201966047499997,0.616532325000001,-0.691224572499998,-1.3077568975
"Arg1",0.233550999072385,0.871260441016919,0.940364354643721,0.881784768215805,0.998384785791749,0.998223808667132,0.976821930472824,0.938843676204244,0.634227275000001,0.822312832499996,0.1821732525,0.188085557499996,-0.4520540225,-0.640139579999996
"Emr1;Adgre1",0.509897361231403,0.682927254273908,0.851292155588495,0.980158710344354,0.98493927937319,0.646536879152946,0.966958089772792,0.883655593340775,-0.711754795000001,0.338069914999995,-0.307194232500002,1.04982471,0.404560562499999,-0.645264147499997
"Arhgdib",1.09125473079162,0.390248500326074,0.994160306573989,0.82793465686043,0.787626542069534,0.693563892494021,0.901525905727213,0.325157285414067,-0.327835084999997,1.1160101875,-1.22074151,1.4438452725,-0.892906425,-2.3367516975
"Hsph1",1.60683051422203,0.239583870756358,0.411829223785548,0.999312699576514,0.54988045268507,0.352487870077694,0.994008215545767,0.481223036571083,-1.2672424325,0.0963160999999992,-1.0674955825,1.3635585325,0.19974685,-1.1638116825
"Phgdh",4.74086330275137,0.0209751447491488,0.429358261809916,0.981813800765463,0.022814681091034,0.637941966495585,0.299524870987675,0.0435641322635952,-0.762541292500003,-0.179810047500002,-1.6593627925,0.582731245000002,-0.896821499999998,-1.479552745
"Lasp1",2.00053262171944,0.167752406537588,0.26528835024339,0.350554786498453,0.995598638297436,0.996889770478832,0.36233362187896,0.465239803098745,2.1011240525,1.8809943225,0.247556927500025,-0.22012973,-1.85356712499998,-1.63343739499998
"Mrc1",6.12251143427097,0.00907397688909263,0.0773508491294439,0.0200074566120196,0.0101945194944175,0.861924337275001,0.658404671462427,0.979651872073514,-1.9197831175,-2.4717841175,-2.744351145,-0.552000999999997,-0.8245680275,-0.272567027500003
"Q61927",1.36196748282845,0.301267860363685,0.923914055449124,0.257662323847481,0.690311569975828,0.559776789853583,0.959619034852324,0.832641077690482,-0.4967708625,-1.56757164,-0.890579702500002,-1.0708007775,-0.393808840000002,0.676991937499999
