"","F-Value","Pr(>F)","2-1","3-1","4-1","3-2","4-2","4-3","diff 2-1","diff 3-1","diff 4-1","diff 3-2","diff 4-2","diff 4-3"
"Flnb",0.532992572890465,0.668295247007099,0.922871261599365,0.838323379420909,0.992919709355901,0.99656530107568,0.809958674284999,0.696303977208976,0.200020794999997,0.267344952499997,-0.0860519400000008,0.0673241574999999,-0.286072734999998,-0.353396892499998
"Rraga",1.10313155901005,0.385805997385619,0.989951335143141,0.987656427673555,0.610897454574512,0.999995880726442,0.441022707390854,0.429442194325234,0.2530910975,0.271629812500001,-1.045497895,0.018538715,-1.2985889925,-1.3171277075
"Pdcd6ip",0.913160368119789,0.463639335469797,0.80469101176412,0.90613452765106,0.986587087296193,0.429196077271122,0.618382446687407,0.986129518835021,0.164028167499993,-0.122127055000007,-0.0607099525000052,-0.2861552225,-0.224738119999998,0.0614171025000019
"Sec63",1.81110065102796,0.198752993243076,0.970495936720661,0.179141915983467,0.87493848825538,0.338288297619267,0.989040636257557,0.496088053233625,0.198080539999999,0.9914236075,0.338402030000001,0.7933430675,0.140321490000002,-0.653021577499999
"Mrps26",0.536709859087459,0.665962401230366,0.822246366195512,0.999142429357745,0.860184469970059,0.753985907197544,0.999795540916465,0.797136094227966,-0.582169292500001,0.0883774774999981,-0.527459380000002,0.67054677,0.0547099124999999,-0.6158368575
"Rnaseh2b",0.433870225199873,0.732680058098784,0.9994972310483,0.792755896047758,0.997670074333498,0.733554329655591,0.990724803814731,0.878998137291504,-0.094889160000001,0.798002244999999,0.158735992499999,0.892891405,0.2536251525,-0.639266252500001
"Myo1f",2.33993824887308,0.124928479247814,0.191792169228113,0.999545256004068,0.999686709186133,0.162669793676892,0.220979048817277,0.997004995916744,0.625416274999996,-0.0308656700000043,0.0272500474999937,-0.656281945,-0.598166227500002,0.058115717499998
"Pddc1",2.55621433509189,0.104163981604388,0.930400344252273,0.278805876705809,0.987451373359052,0.110785122427076,0.992492893827397,0.171630030008589,0.329535242499997,-1.044682505,0.179238079999998,-1.3742177475,-0.150297162499999,1.223920585
"Gns",0.114029359000081,0.95019642551939,0.997389111619444,0.998741898229899,0.941435888729562,0.999972607591212,0.981746103329999,0.97526323141635,0.068272587500001,0.0534071900000015,0.200867652500001,-0.0148653974999995,0.132595065,0.1474604625
"Tufm",1.38544388297375,0.294656338870103,0.960856202117239,0.482639077490154,0.98302519361774,0.256624108559003,0.831108685558314,0.690542128089722,0.140840055000005,-0.426889417499993,-0.104925152499995,-0.567729472499998,-0.2457652075,0.321964264999998
"Lpp",0.435292019689741,0.731728918577239,0.997786476792231,0.924899038364527,0.954934233283878,0.9711288221787,0.898388499042966,0.680649772183925,0.0876104824999988,0.298866035,-0.247689962500001,0.211255552500001,-0.335300445,-0.546555997500001
"Tnpo1",1.04156302601808,0.409426340354006,0.953926399133845,0.66074917056696,0.942808348423092,0.376545725685023,0.712186174232936,0.928720795097018,-0.152767182499996,0.344612120000001,0.165288927500001,0.497379302499997,0.318056109999997,-0.1793231925
"Erlin2",1.10333687368061,0.385729670215505,0.860433172364418,0.916058790066497,0.818707601479932,0.507773605569095,0.386277822154314,0.995474976232172,0.381654740000002,-0.313026904999997,-0.425053835,-0.694681644999999,-0.806708575000002,-0.112026930000003
"Pld4",2.10288972512529,0.153295996864118,0.999950063143863,0.250205731348486,0.422554343725915,0.269172407123133,0.449180405938628,0.978869985901688,0.0124864550000012,0.485250949999998,0.38931942,0.472764494999996,0.376832964999998,-0.0959315299999979
"Enoph1",1.79458567082416,0.201747482683909,0.42321296262114,0.903864886179989,0.985034476054458,0.162499066154949,0.616881354482156,0.739587308121421,0.4784956,-0.204592229999999,0.104663132500001,-0.68308783,-0.3738324675,0.3092553625
"Mak16",0.527375138840747,0.671832357107251,0.951002454910712,0.951527735419577,0.940982681761965,0.72404916586993,0.701900753852307,0.999977212749179,-0.183918952499997,0.183200360000003,0.196863170000002,0.3671193125,0.380782122499999,0.0136628099999996
"Bola2",0.279101970806382,0.839445615657362,0.84765066138213,0.989652551913559,0.893840778855878,0.955835053104826,0.999513136421267,0.97761071642045,-0.516606567499995,-0.193996189999996,-0.447445627499995,0.322610377499998,0.0691609399999997,-0.253449437499999
"Gpt2",0.350246701356233,0.789751549197488,0.873658585615391,0.778441302954698,0.880211525989234,0.99707782768239,0.999998523382677,0.996338473807993,-0.638556957500001,-0.806797265000002,-0.625237940000002,-0.168240307500001,0.0133190174999989,0.181559325
"Ccny",1.40819192762462,0.288400907168264,0.999999997100946,0.707711052335877,0.368731179227093,0.706592771109582,0.367794514645352,0.926039095116921,-0.00109362249999734,0.600484375000002,0.941244842500002,0.6015779975,0.942338464999999,0.340760467499999
"Trim23",4.21122891957678,0.0298707712029574,0.10171970344996,0.900301931139946,0.500955872402724,0.031411507387316,0.689722098399021,0.200149351832501,1.040735725,-0.280153269999994,0.587141755000005,-1.320888995,-0.45359397,0.867295024999999
"Tm9sf4",3.35898725852481,0.055170826894261,0.992242578078183,0.115529623139717,0.460568624646404,0.0728760512507535,0.324851367684493,0.773724344017353,-0.176702734999994,1.58130311750001,0.967124465000005,1.7580058525,1.1438272,-0.614178652500001
"Tiprl",0.391999299105916,0.760999862009604,0.998127380950892,0.999996753446957,0.849255581608927,0.998718181154515,0.76356825171006,0.839795623186475,0.0895624124999994,0.0107111875000001,-0.423994542500001,-0.0788512249999993,-0.513556955,-0.434705730000001
"Slc25a12",1.42241114780401,0.284564709941409,0.964131900396616,0.2769978523685,0.601262553867155,0.503998865925696,0.856288331922244,0.916943167375177,0.124326229999998,0.502954957499998,0.333825587499998,0.378628727500001,0.2094993575,-0.16912937
"Vapb",1.9704686008682,0.172286733139336,0.188203288538043,0.999148607527418,0.908708938827532,0.229313076468954,0.466239806924566,0.949453328200982,1.572070835,0.0951666850000024,0.481784104999999,-1.47690415,-1.09028673,0.386617419999997
"Echs1",2.49886946517119,0.109257847031436,0.99566870406959,0.999891946971172,0.146628362803711,0.99843172020771,0.208404383999733,0.162686388889799,0.0685043324999981,0.0198707575000014,0.702731610000001,-0.0486335749999967,0.634227277500003,0.682860852499999
"Wdr3",0.791028054162737,0.521919324475624,0.98000911461076,0.999935590578185,0.5770879298577,0.970646407133628,0.793740270895357,0.545180980482489,-0.2204303775,0.0318441350000018,-0.75132108,0.252274512500001,-0.530890702500001,-0.783165215000002
"Elmo2",0.140413783213583,0.93384208223579,0.954368315442985,0.995317748467918,0.938457972543164,0.991900044466287,0.999920932057609,0.98584779148532,0.193004845000004,0.0875308500000038,0.215285297500005,-0.105473995000001,0.0222804525000004,0.127754447500001
"Ganab",0.863837448303816,0.486356537844366,0.754801899708094,0.930871359728221,0.99955869132212,0.418090619693925,0.810005334139083,0.894060824419508,0.328249454999998,-0.197038655,0.0346875175000001,-0.525288109999998,-0.293561937499998,0.2317261725
"Fam49a",4.66559163729342,0.0220296771466985,0.98715160258439,0.319530535247524,0.273364456264006,0.482331060169938,0.167246777408863,0.0136116255127965,0.183955667499998,1.0083913775,-1.0712854875,0.824435710000003,-1.255241155,-2.079676865
"Prune",0.703701056311308,0.567873354088579,0.999996123477693,0.758242846937628,0.706030810186163,0.769926985350086,0.718309652533351,0.999687647536795,-0.0124485500000002,-0.568242550000001,-0.62207985,-0.555794000000001,-0.6096313,-0.0538372999999996
"Nup93",0.938509059584673,0.452382971630909,0.999997503496094,0.970303498559279,0.488332695716171,0.97374188833151,0.498708776307267,0.740602687361771,-0.00827312499999877,-0.194545742499997,-0.646083829999998,-0.186272617499998,-0.637810705,-0.451538087500001
"Slc41a1",2.55713389330383,0.104084538443658,0.0760185503219155,0.336502583086648,0.387211701451471,0.773031282914004,0.71364163116637,0.99952538560932,-1.1966867425,-0.774213074999997,-0.726860524999998,0.4224736675,0.4698262175,0.0473525499999994
"Eif2a",1.17737317151033,0.359221714152549,0.96974750288896,0.877134738971637,0.590898659861948,0.645514930843293,0.353878019714333,0.948389573932226,0.291891577499999,-0.4908080075,-0.844409225,-0.782699585,-1.1363008025,-0.3536012175
"Psmd5",0.278289720795019,0.840014712085544,0.979592798011486,0.967495470226833,0.988665023190244,0.834556069389534,0.895006432075884,0.998969694123728,0.189495802499998,-0.223245145,-0.154587747500003,-0.412740947499998,-0.344083550000001,0.0686573974999973
"Prpsap2",0.899572400732794,0.469789338642608,0.989673081669113,0.855025702996018,0.677676241925205,0.695954349891634,0.501834877065234,0.98622248013948,0.0597076425000047,-0.155927894999994,-0.221863744999995,-0.215635537499999,-0.2815713875,-0.0659358500000007
"Rcc2",1.91030385239076,0.181782149526826,0.936307667505814,0.386543222833171,0.834588840357474,0.168822919767178,0.511575896693996,0.845856641056986,0.225785249999998,-0.644993785,-0.327181340000003,-0.870779034999998,-0.55296659,0.317812444999998
"Ipo5",0.435805209475937,0.731385789272468,0.874117785944595,0.984958435710116,0.989266365632068,0.696904816817889,0.96969881007719,0.91154261053953,0.263026714999999,-0.121330737500003,0.108008862499997,-0.384357452500002,-0.155017852500002,0.229339599999999
"Wdr61",1.12123020872804,0.379138554358369,0.63712017708041,0.99475604539127,0.961050734274829,0.497981240707308,0.371568030265351,0.994690358655126,1.04158186999999,-0.209530355000005,-0.419948105000003,-1.251112225,-1.461529975,-0.210417749999998
"Nceh1",0.321058810560019,0.810072512317029,0.999999564149155,0.996281464334302,0.894655038717639,0.99679103750118,0.890568695022555,0.796709632895159,0.00893855000000165,0.183964970000002,-0.599328279999998,0.17502642,-0.60826683,-0.78329325
"Slc25a24",2.27109250326888,0.132500512459412,0.676371030321266,0.499928708506243,0.973974126946849,0.0975869434231267,0.438055206306995,0.74108622510466,-0.739024875000002,0.938268427499995,0.273580554999997,1.6772933025,1.01260543,-0.664687872499998
"Dlat",0.348283938962405,0.791113283940885,0.905871936762041,0.991498061686598,0.98927694754023,0.979493651903536,0.763138143587481,0.932038863260789,0.160669802500006,0.0682215700000057,-0.0738682774999937,-0.0924482325000007,-0.23453808,-0.142089847499999
"Eif1ax;Eif1a",2.26976358391181,0.13265172582947,0.221550889668743,0.99114705049969,0.998074905819005,0.141665381980495,0.284377959312712,0.966052031738745,-2.0868873575,0.293194295000003,-0.174847604999997,2.3800816525,1.9120397525,-0.468041899999999
"Ckap4",1.89969223258917,0.183517349626219,0.521427033437934,0.999894201026347,0.768498783070423,0.558725745414575,0.13593386241713,0.732764252403909,0.717191219999997,0.0333902799999954,-0.496218922500002,-0.683800940000001,-1.2134101425,-0.529609202499998
"Hadha",8.48707611112454,0.00269768754965652,0.936325760783154,0.009730239119906,0.866818331242249,0.0268361317986894,0.551943639728846,0.0026058165155608,-0.117107867499996,-0.789211269999996,0.155389310000004,-0.672103402499999,0.2724971775,0.944600579999999
"Derl2",1.66979442909012,0.226078172674223,0.969822140331845,0.261869194532327,0.439049190549392,0.46685430498459,0.69044322830162,0.978856806244179,0.411006685000004,1.804668185,1.4420177875,1.3936615,1.0310111025,-0.362650397500001
"Metap1;mKIAA0094",1.00123145599735,0.425713637325092,0.488486900348103,0.899877700454621,0.999967787613247,0.864884537885272,0.464496009781343,0.882633237858365,1.003640415,0.472294095000006,-0.0301563699999967,-0.531346319999997,-1.033796785,-0.502450465000003
"Mrps2",3.39724691495782,0.0536030802287181,0.0890418902229443,0.990426277116132,0.998780326147463,0.144743654405936,0.0693813074638908,0.969388956526783,-0.910412079999993,-0.102781299999995,0.0511894225000056,0.807630779999998,0.961601502499999,0.1539707225
"Tollip",0.504186719884467,0.686581398776626,0.900500248572898,0.775051287827815,0.999949614814211,0.99259356501288,0.880415187799618,0.74748502446461,-0.487686872499996,-0.681063414999995,0.0362374775000056,-0.193376542499999,0.523924350000001,0.717300892500001
"Scfd1",2.28229018033328,0.131234120434119,0.510426014811407,0.145644908941159,0.989422140296667,0.801295232530594,0.687970580759014,0.233525947601071,0.267153740000001,0.437685012500001,0.0577356850000008,0.1705312725,-0.209418055,-0.3799493275
"B130006D01Rik",4.81959728655104,0.0199341934875224,0.0429954656537751,0.972107734028777,0.787847520419148,0.020269660795934,0.200887962715247,0.543168783337569,-0.8611969925,0.1212792375,-0.263070107499999,0.98247623,0.598126885000001,-0.384349344999999
"Col4a3bp",1.72081368618496,0.215755324740263,0.553289329071154,0.186559709099317,0.38388392761697,0.841764381335537,0.988625405785617,0.95519576878108,-1.413410425,-2.2792470475,-1.7441143975,-0.8658366225,-0.3307039725,0.53513265
"Mrpl49",0.822594341251425,0.506199199159858,0.541023141979826,0.999859998080142,0.995775794607248,0.582369334153377,0.671504419228775,0.998648724615202,0.75749278,0.0396988374999996,0.124464272499999,-0.7177939425,-0.633028507500001,0.0847654349999996
"Srrm2",1.83236153776071,0.194971110958831,0.784210366203556,0.883183734417642,0.597858849757025,0.379359227502442,0.175691177514641,0.947666406194392,0.5040273625,-0.391261574999998,-0.680276392499998,-0.895288937499998,-1.184303755,-0.2890148175
"Psat1",2.21136429013649,0.139494605561998,0.913801356520703,0.606184590396506,0.42021094911693,0.276748903309682,0.168141954597622,0.986545405997659,0.218293670000001,-0.422004219999998,-0.534224507499999,-0.640297889999999,-0.752518177500001,-0.112220287500001
"Skiv2l2;mKIAA0052",15.9316409984043,0.000174309029672459,0.571156576309673,0.0066056645945376,0.157926758845568,0.000741867776095972,0.772466537254464,0.000171087698194738,-0.668806309999994,2.09953070000001,-1.15831064999999,2.76833701,-0.48950434,-3.25784135
"Gmppb",0.900122792048969,0.469538639215978,0.835309052409361,0.963577542108593,0.888998244883358,0.982540067007783,0.438302459260589,0.644875612717006,0.793838977500002,0.447994470000001,-0.677558187499999,-0.345844507500001,-1.471397165,-1.1255526575
"Iars",0.542955435136986,0.662056967814737,0.935828305352444,0.976625082350707,0.930806887763225,0.760105192782175,0.650574706190483,0.997294671873416,0.251228810000004,-0.174803254999997,-0.258355619999996,-0.426032065000001,-0.50958443,-0.0835523649999992
"Tardbp",3.78159865948852,0.0404019124428285,0.688168619826782,0.51554984436665,0.358813057453665,0.105716400982965,0.930225725677146,0.0380630799549756,0.275178909999998,-0.348903177500002,0.423285484999997,-0.6240820875,0.148106575,0.7721886625
"Acsl4",2.27892841686847,0.131612864687482,0.996302315784792,0.226880042813513,0.999973298091349,0.163429819924044,0.998034493593714,0.213349324843078,-0.127446889999998,1.2110929475,-0.0244641324999968,1.3385398375,0.102982757500001,-1.23555708
"Naa25",1.27461594060201,0.327323116647159,0.997726602772538,0.84123797154663,0.334439581000161,0.915778957286562,0.422415419619482,0.783932335552847,-0.0920515075000061,-0.416997672500006,-0.892156125000007,-0.324946165,-0.800104617500001,-0.475158452500001
"Vps13c",1.90452287032985,0.182725148151673,0.502334633012473,0.814179371927148,0.996361510469017,0.148246423997879,0.389542948896765,0.907024714937771,0.592584129999999,-0.363902092500002,-0.0881619500000035,-0.956486222500001,-0.680746080000002,0.275740142499998
"Tmx3",0.341067946634366,0.796126127877962,0.99484922703547,0.957637157640454,0.918301445117123,0.879167453756734,0.816842444942633,0.999035816703044,0.186093567500004,-0.386755229999997,-0.492564917499996,-0.572848797500001,-0.678658485,-0.105809687499999
"Rfc3",0.166159438362601,0.917128927220066,0.899273209587532,0.96700151198795,0.968524700381675,0.99533939759216,0.994875052779879,0.999999832291057,-0.419461249999999,-0.2780435075,-0.273413657500001,0.1414177425,0.146047592499999,0.00462984999999883
"Hat1",1.1740601915027,0.360365535527739,0.97146038995152,0.979112189042337,0.339222358955993,0.999965153499329,0.567089842773821,0.541166021773999,-0.365343330000002,-0.327396392500003,-1.47881627,0.0379469374999992,-1.11347294,-1.1514198775
"Tigar",1.87847798322752,0.187042439420172,0.986956999691695,0.947600950559689,0.350740712291415,0.820190670129585,0.522161630448824,0.15979455001342,-0.298883440000001,0.4883694625,-1.5668559075,0.787252902500001,-1.2679724675,-2.05522537
"Vps11",1.1874830227191,0.355755137045333,0.94097299347552,0.997645731986019,0.59332167616967,0.875754153895603,0.302467989090115,0.700406383087744,0.481955054999997,-0.157740115000005,-1.0921432975,-0.639695170000001,-1.5740983525,-0.934403182499999
"Farsa",1.81609747349115,0.197856816741004,0.954064452221533,0.58283317361978,0.518972185796953,0.315711887353611,0.270351924789915,0.999478026344278,0.240948200000005,-0.606753827499997,-0.658879757499996,-0.847702027500002,-0.899827957500001,-0.052125929999999
"Eftud1",3.24768187732257,0.060040986033439,0.0419987745863182,0.723003955811987,0.586201903148946,0.235286600063015,0.328508953065878,0.995084327101885,-1.34004378,-0.459615464999997,-0.562891239999997,0.880428315000001,0.777152540000001,-0.103275775
"Slc25a13",0.145713349965452,0.930454820644053,0.993733884444322,0.999999999668721,0.977845346241968,0.993665232257448,0.912193370571284,0.977997188372778,0.091904162499997,-0.000341417500003161,-0.141986850000002,-0.0922455800000002,-0.233891012499999,-0.141645432499999
"Rps21;mCG_6739",1.89520983921377,0.184255899195672,0.52843541712181,0.999837275997198,0.25608825315662,0.571700572599863,0.939464954660648,0.285092931550148,-0.409692287500004,-0.0222182275000016,-0.577389715000002,0.387474060000002,-0.167697427499998,-0.555171487500001
"Kars",0.791905683686079,0.521475939980109,0.477988563428141,0.719727259889676,0.908409256410127,0.973713063262196,0.845945314215386,0.978268719406366,0.588733197500002,0.421088220000001,0.264277937500001,-0.1676449775,-0.324455260000001,-0.1568102825
"Atp5c1",0.302317241217569,0.823180848576728,0.952574090413719,0.87166795890131,0.816235675064075,0.995031991764195,0.983597703931227,0.999345699372534,-0.487379789999999,-0.709771870000001,-0.8221859925,-0.222392080000002,-0.334806202500001,-0.112414122499999
"Usp44",1.04487075916746,0.408119636514305,0.676424814715017,0.607119360767281,0.366341889494146,0.999361217330158,0.941068598956574,0.969497613452205,-2.1567218275,-2.3830537775,-3.22756791,-0.226331950000001,-1.0708460825,-0.844514132499999
"Fen1",0.295166508701406,0.828189261118053,0.970691646735579,0.939287075515163,0.789605843985189,0.999140389704431,0.959341757058657,0.983163483748847,0.197815420000001,0.257208347500004,0.420115950000003,0.0593929275000029,0.222300530000002,0.162907602499999
"Pfkp",2.01714639933482,0.165304564105557,0.996912905068006,0.311849887693374,0.525950709420655,0.233944887014811,0.416414717717569,0.973190228950318,0.100407127499999,-0.903416632500001,-0.692578790000002,-1.00382376,-0.792985917500001,0.210837842499998
"Plek",1.84042333485617,0.193558251930709,0.200937062976201,0.995900081642333,0.746415312209577,0.278477992476319,0.689565457889685,0.858371042053676,0.833876610000001,0.0874047300000029,0.397121430000002,-0.746471879999998,-0.436755179999999,0.309716699999999
"Dclre1b",2.30754106963371,0.128428594500676,0.992355298257188,0.999707888697395,0.162914939479905,0.997690249158697,0.247080756637267,0.187820619892526,-0.392920257500002,-0.130970952500004,-3.227557895,0.261949304999998,-2.8346376375,-3.0965869425
"Efhd2",9.67793882143984,0.00158747370690597,0.00608272170748947,0.265328414455416,0.00207118741046808,0.166869447014989,0.918502937072142,0.0584129296211749,0.836163997499998,0.38715315,0.9634003625,-0.449010847499999,0.127236365000002,0.5762472125
"Ralb",0.433729204011207,0.732774437027188,0.877244470396109,0.91262801862705,0.684769697677926,0.999705165320462,0.981102093923889,0.964807681386863,-0.341778755000002,-0.299579860000001,-0.514146327500001,0.0421988950000003,-0.172367572499999,-0.214566467499999
"Gspt1",0.996470075039937,0.427680272707426,0.371604141297871,0.677793594782784,0.702669645276926,0.94350454863836,0.930746782572359,0.999969011866339,-0.671926022500003,-0.450987337500003,-0.433723450000002,0.220938685,0.238202572500001,0.0172638875000004
"Trmt6",6.88445721832298,0.00597572382038662,0.0131688596911766,0.032225614810768,0.920186055266277,0.954902463186297,0.0396996024272991,0.0950024220076722,-1.5140142425,-1.306774615,-0.255782125,0.207239627500002,1.2582321175,1.05099249
"Sf3b5",4.37333607499902,0.0267505064613964,0.158095415628317,0.0363448398331059,0.0393243192906403,0.817411403523029,0.839235762300659,0.999964700835488,-1.02405715,-1.41768861,-1.397336485,-0.39363146,-0.373279334999999,0.0203521250000005
"Slc38a2",6.02554835498485,0.00958940966977808,0.024967372501745,0.999550832965069,0.997226929706985,0.0207407918255352,0.0177406152531744,0.99973130430898,-1.5614042325,0.0490627250000024,0.0903816225000007,1.6104669575,1.651785855,0.0413188974999983
"Polr2b",1.30146001331892,0.31906495313772,0.622605314992829,0.992690956569313,0.597672649146266,0.46841278046797,0.999970279900583,0.445492984156132,-0.865427972499999,0.190964220000003,-0.895571709999999,1.0563921925,-0.0301437374999995,-1.08653593
"Rbm28",2.10312702933597,0.153264161283495,0.131176818099939,0.330083571171248,0.373275767599036,0.924447244293454,0.890755687436024,0.999690133776819,-1.67286158,-1.2412838975,-1.1759846225,0.4315776825,0.4968769575,0.0652992749999992
"Eprs",2.18301015971655,0.14296095382776,0.996757876922379,0.358807274268079,0.219101623941765,0.462732801874242,0.294761627765975,0.98441038348163,-0.0637674324999971,-0.531793595,-0.640776634999998,-0.468026162500003,-0.577009202500001,-0.108983039999998
"Sugp1",0.118178809597771,0.94768729176551,0.979126545034652,0.937801623547271,0.995073451137017,0.997592449086418,0.998676748482681,0.98606409642905,0.307586669999994,0.454652787499995,0.187333822499994,0.147066117500001,-0.1202528475,-0.267318965000001
"Pgp",0.0941795476374516,0.961807073495574,0.999968579662286,0.998909954864155,0.981748525979624,0.997589469364528,0.987273803460711,0.954307867211257,0.0110874149999987,-0.036264899999999,0.0944690675000004,-0.0473523149999977,0.0833816525000017,0.130733967499999
"Eif2b5",1.20426675304805,0.350078870318262,0.576102687114594,0.327572379037251,0.522584206670247,0.963065286576342,0.999691895439871,0.98010723093773,0.690467837499998,0.941722872499998,0.739756584999999,0.251255035,0.0492887475000003,-0.201966287499999
"Plcg2",1.78842698343523,0.202877091696042,0.720026021510397,0.934139012501692,0.483604940673525,0.39188746879065,0.975397330545894,0.221766322865704,0.278113364999999,-0.154253480000001,0.386341097499997,-0.432366845000001,0.108227732499998,0.540594577499999
"Eif3b",2.65378556100299,0.0961080392636137,0.756507001195183,0.716679325343336,0.520558375911719,0.99985963708336,0.130836922725886,0.116446851037216,0.268143652500001,0.2875289925,-0.379297734999998,0.0193853399999995,-0.647441387499999,-0.666826727499998
"Pak2",0.439626568275554,0.728833770710939,0.933420612000372,0.99849205959278,0.841437431691676,0.87576666160833,0.995108783483162,0.760906904348273,-0.147253514999999,0.0396819100000023,-0.206273079999999,0.186935425000001,-0.0590195649999998,-0.245954990000001
"Acad9",0.117535355811958,0.948078067000803,0.999770125227029,0.948242692045201,0.988122733929806,0.967860996049756,0.995171980463272,0.996169711616503,-0.055800912499997,-0.354329824999997,-0.210914132499997,-0.2985289125,-0.15511322,0.1434156925
"Gfm1",0.291141671764477,0.831009186934324,0.99996977054168,0.862121723522186,0.998871114394896,0.84266277772938,0.997545930055915,0.91845403049288,-0.0171263249999978,0.310739277500002,0.0574140525000022,0.327865602499999,0.0745403775,-0.253325224999999
"Plekho2",2.41177688674447,0.117547884011557,0.994441237512867,0.997749326119057,0.181273649321607,0.972479979348623,0.261905511444475,0.136128213790867,-0.150616885000005,0.110946177499997,-1.3370993125,0.261563062500002,-1.1864824275,-1.44804549
"Galm",3.05455589143151,0.0697156163840046,0.905706990861476,0.142593879194654,0.110823960569014,0.379382474046538,0.308649573790824,0.99858212390184,-0.171093459999998,-0.596509932499998,-0.636119362499997,-0.4254164725,-0.465025902499999,-0.0396094299999987
"Pdxk",5.8769542900957,0.0104468289941359,0.0345199665115494,0.999805246691836,0.918105897445553,0.0396829637353745,0.0113224480443234,0.888537042208025,1.115142825,0.0280442275000006,-0.223132607499998,-1.0870985975,-1.3382754325,-0.251176834999999
"Fermt3",2.2666241394387,0.133009732817351,0.0934680016977398,0.647720081459938,0.664873671468846,0.513057868401535,0.496555523720773,0.999990212615118,0.753667355000005,0.343066217500002,0.334515572500003,-0.410601137500002,-0.419151782500002,-0.00855064499999969
"Nat10",0.636649932553644,0.605653648412594,0.638608437545813,0.999818052099271,0.89714266335983,0.684002897742168,0.956382159777069,0.924843621647729,-0.777517077499997,-0.050708767499998,-0.450312612499998,0.726808309999999,0.327204464999999,-0.399603845
"Colgalt1",3.4890806909459,0.0500451800503239,0.308787751681616,0.995876682537333,0.12300569566941,0.224463360018883,0.92747057841803,0.0850942187757314,0.561467169999997,-0.0685453400000036,0.748548504999995,-0.63001251,0.187081334999998,0.817093844999999
"Sdha",1.55591822983078,0.251160957593836,0.898778800485733,0.827235044946961,0.588782822616504,0.442693068712158,0.249946548409498,0.972236631513731,0.208806039999999,-0.258661267499999,-0.3886060675,-0.467467307499998,-0.597412107499999,-0.129944800000001
"Lsm14a",0.412121126892641,0.747318118930676,0.715778035873301,0.857565627236764,0.950796659706473,0.992303856089572,0.947921508340092,0.993303341117904,-1.8275449275,-1.3549904825,-0.904326197499998,0.472554445,0.923218730000002,0.450664285000002
"Exoc2",0.885110425127146,0.476425033968412,0.823870161667497,0.511740887994594,0.523683725241327,0.942812532103837,0.948559615487909,0.999996386869386,0.763153077499997,1.256230595,1.2374961375,0.493077517500002,0.474343059999999,-0.0187344575000026
"Kiaa1598",1.96733448442211,0.172767335368397,0.509325866179719,0.850694616892575,0.784856495735266,0.170555762963216,0.961123380043601,0.344501860896185,-0.4081106175,0.230872154999997,-0.269263747500002,0.638982772499997,0.138846869999998,-0.500135902499999
"Ephx1",4.41121580393446,0.0260768507997897,0.174888882662471,0.79792018897962,0.77600623930567,0.0380174214083883,0.0353366467591231,0.999971838767807,0.814937592499998,-0.336634160000003,-0.352092742500002,-1.1515717525,-1.167030335,-0.0154585824999991
"Sash3",3.16367712454623,0.0640457842498588,0.990266426966181,0.237532570432077,0.231652260992707,0.150401309612356,0.146383957435061,0.999998116522286,0.2351932525,-1.5834534175,-1.5968708975,-1.81864667,-1.83206415,-0.0134174799999993
"Ddx18",2.67804016503595,0.0942176688926485,0.149468884848889,0.999071919699178,0.344510316325281,0.184591663931134,0.939648587959946,0.40957909317049,-1.1291689875,-0.0658719525000002,-0.851748465,1.063297035,0.2774205225,-0.7858765125
"Rtn4",2.64238816965699,0.0970113045353116,0.103056031313342,0.216552586985182,0.804349262245407,0.96439885074008,0.39408336425938,0.655087465390715,0.811225412500008,0.661452770000007,0.287680152500005,-0.1497726425,-0.523545260000002,-0.373772617500002
"Pitrm1",1.22905453845079,0.341872413910026,0.320636413117521,0.629623014304268,0.485308774226397,0.935241674199996,0.986823642303448,0.994089051633173,1.4812657825,1.000828505,1.2083013075,-0.480437277500002,-0.272964474999998,0.207472802500003
"Apoa1bp",1.89052911371591,0.18503069872874,0.163328108031685,0.926832148152521,0.557007948432588,0.39124305174503,0.796511468295701,0.883425214044109,0.839756012499997,0.227122784999999,0.498584747500001,-0.612633227499998,-0.341171264999996,0.271461962500002
"Sf3a1",0.527942452262703,0.671474496795708,0.984620848156802,0.838833497756924,0.981069877955723,0.961770859924271,0.885147863714172,0.634448083747049,-0.1553618925,-0.369343042499999,0.166984319999997,-0.213981149999999,0.322346212499998,0.536327362499996
"Mcfd2",2.74239731200189,0.0894046994891274,0.171498178717307,0.099229254301237,0.191989849542351,0.985867348031751,0.999851359722452,0.975256035463507,1.5372355,1.7717309025,1.48672366,0.2344954025,-0.0505118400000004,-0.285007242500001
"Gpt",5.37222625793669,0.0141027731066526,0.789389199190678,0.443648098608132,0.179165966298238,0.925869073035299,0.0379564009530443,0.012973463881181,0.239431860000003,0.397237300000004,-0.565329552499996,0.157805440000001,-0.8047614125,-0.9625668525
"Hibch",0.39778134917341,0.757055518151887,0.978056929172402,0.747593528293367,0.998937479684202,0.925964361336238,0.993912501150252,0.821323977732623,0.205637932500002,0.524323225000002,0.0733938225000017,0.3186852925,-0.13224411,-0.4509294025
"Eif3l",0.0458304376249408,0.986330128851478,0.997739929005197,0.998926692960387,0.982259197364727,0.999975112425257,0.997611513799879,0.995724595554119,0.0693535800000085,0.0539994225000093,0.140010355000008,-0.0153541574999991,0.0706567749999998,0.0860109324999989
