"","control_Evs_1","control_Evs_2","control_Evs_3","LPS_Evs_1","LPS_Evs_2","LPS_Evs_3"
"Lrg1",0,79.2549569577657,0,0,54.9324194729927,33.6455358647694
"Gm9762",10.2378914890862,11.8290980533979,17.1309099371449,0,0,6.90164838251681
"Rab11fip3",0,11.8290980533979,26.5529104025746,40.1266608466481,171.885312544526,54.3504810123199
"Dcaf15",183.642178585484,9.4632784427183,0,8.02533216932962,44.3003382846715,85.4078987336455
"Socs5",5.1189457445431,108.82770209126,4.28272748428623,145.793534409488,189.605447858394,141.483791841595
"Zcwpw1",670.261958426113,524.029043765526,745.194582265804,286.236847372756,832.846359751825,419.275139237896
"Ralgapa2",111.97693816188,7.09745883203872,41.1141838491478,102.99176283973,427.055261064234,202.735921236431
"Setd7",0,0,7.70890947171521,38.7891054850932,106.320811883212,50.0369507732469
"Sik2",95.9802327101832,0,0,22.7384411464339,51.388392410219,13.8032967650336
"Fam91a1",191.960465420366,156.144094304852,213.279828717454,251.460407972328,303.014313867153,498.64409563684
"Psd",0,0,0,50.8271037390876,72.6525547868613,43.9980084385447
"Prmt9",187.481387893891,0,0,61.5275466315271,122.268933665693,103.524725737752
"Myom3",491.738725585172,18.9265568854366,1.71309099371449,321.013286773185,237.449813205839,12.0778846694044
"Arhgap10",58.5479419532117,41.4018431868925,9.42200046542971,20.0633304233241,79.7406089124088,105.250137833381
"Ddx1",1954.47747208836,1768.45015898298,1576.90025971419,787.820107955858,1070.29617295766,1036.97266947315
"Lrrc20",0,0,225.271465673456,173.882197002142,240.993840268613,165.639561180403
"Ndufc1",417.833946398331,713.294612619892,629.560940190076,809.220993740737,471.355599348905,648.75494795658
"E330009J07Rik",467.103799189558,1174.62943670241,922.499500115254,395.916387020261,326.050489775183,518.486334736575
"Elf2",71.9851745326374,7.09745883203872,227.841102164027,45.4768822928678,161.253231356204,182.030976088881
"Krt80",0,2.36581961067957,0,2.67511072310987,54.9324194729927,4.31353023907301
"Cyb561d2",47.6701822460576,197.545937491744,189.296554805451,100.31665211662,109.864838945985,138.895673698151
"Pacrg",38.7120271931072,0,0,1.33755536155494,3.54402706277372,27.6065935300672
"Rbm17",626.750919597496,484.993020189313,609.003848265502,1669.26909122056,724.753534337226,405.471842472863
"Atg101",357.366399790915,507.468306490769,308.356378868609,374.515501235382,232.133772611679,325.240180026105
"Fam193a",19.8359147601045,557.15051831504,348.614017220899,426.680160336025,311.874381524088,302.809822782925
"Thap1",0,48.4993020189313,5.13927298114348,49.4895483775327,69.1085277240876,66.4283656817243
"Lipt1",0,0,0,4.01266608466481,74.4245683182482,59.5267172992075
"Syn1",0,0,0,17.3882197002142,54.9324194729927,10.3524725737752
"Mospd3",111.337069943812,73.3404079310668,54.8189117988637,20.0633304233241,88.6006765693431,45.7234205341739
"Zfyve28",0,79.2549569577657,0,1.33755536155494,31.8962435649635,30.194711673511
"Hook3",16.3166395607311,57.9625804616496,41.1141838491478,184.582639894581,1112.82449771095,295.045468352594
"Mxd4",18.8761124330027,29.5727451334947,0,29.4262179542086,67.3365141927007,89.7214289727185
"Matr3",225.873480977964,50.8651216296108,400.006747032334,382.540833404712,357.946733340146,323.514767930476
"Spred3",0,39.036023576213,0.856545496857246,17.3882197002142,40.7563112218978,35.3709479603987
"Clic4",3084.16481108722,2422.59928133588,1659.98517290934,1851.17662039203,1468.99921751971,1106.85185934613
"Zfp692",0,0,0,24.0759965079889,19.4921488452555,50.0369507732469
"Pomk",101.41911256376,27.2069255228151,215.849465208026,41.464216208203,145.305109573723,175.992033754179
"Mex3c",119.975290887729,0,209.853646730025,104.329318201285,17.7201353138686,0
"Aagab",475.102151915407,584.357443837855,569.602755410069,318.338176050075,212.641623766423,207.049451475504
"Hgsnat",843.346311413476,557.15051831504,459.108386315484,144.455979047933,292.382232678832,276.065935300672
"Kin",0,0,29.9790923900036,50.8271037390876,14.1761082510949,17.254120956292
"Rsrp1",1293.81353693327,165.60737274757,787.165311611809,161.844198748147,272.890083833577,207.912157523319
"X4932438A13Rik",181.72257393128,54.4138510456302,3.42618198742898,64.202657354637,373.894855122628,96.6230773552354
"Gemin5",82.5430001307575,0,0,223.371745379674,113.408866008759,162.188736989145
"Tmem97",327.612527650759,104.096062869901,485.661296718059,552.410364322189,349.086665683212,414.098902951009
"Galnt6",2696.40467093808,1024.39989142426,1612.87517058219,167.194420194367,416.423179875913,678.086953582277
"Stag1",371.763434697443,26.0240157174753,10.278545962287,113.69220573217,228.589745548905,171.678503515106
"Tbcel",88.3018140933685,54.4138510456302,26.5529104025746,57.5148805468623,476.671639943066,291.594644161335
"Ldlrap1",262.345969407834,731.038259699988,860.828224341532,185.920195256136,256.941962051095,407.197254568492
"Lsm1",170.524880115092,205.826306129123,116.490187572585,143.118423686378,141.761082510949,139.758379745965
"Ttc13",372.083368806477,153.778274694172,722.067853850658,197.958193510131,216.185650829197,295.908174400408
"Man1c1",15.9967054516972,283.898353281549,39.4010928554333,111.01709500906,246.309880862774,28.4692995778818
"Tacc3",442.148938684911,180.985200216987,646.691850127221,10.7004428924395,157.709204293431,187.207212375768
"Jade3",0,0,0,8.02533216932962,79.7406089124088,30.194711673511
"Bag4",100.459310236658,55.59676085097,53.1058208051493,296.937290265196,388.070963373723,163.05144303696
"Traf3ip3",70.7054380965016,0,0,18.7257750617691,86.8286630379562,21.567651195365
"Tap1",168.285341351854,0,471.100023271485,262.160850864768,178.973366670073,213.951099858021
"Bbs7",0,0,0,10.7004428924395,108.092825414599,57.8013052035783
"Capn15",352.88732226444,257.874337564074,292.082014428321,128.405314709274,150.621150167883,134.582143459078
"Larp1",193.560135965536,216.472494377181,166.169826390306,342.414172558064,419.967206938686,194.108860758285
"Map4k1",255.627353118121,218.838313987861,0.856545496857246,96.3039860319554,86.8286630379562,126.817789028746
"Fam53a",58.5479419532117,410.469702452906,310.92601535918,247.447741887663,327.822503306569,383.041485229683
"Taf2",410.795395999584,0,0,50.8271037390876,235.677799674453,248.459341770605
"Slc12a9",154.848108772429,47.3163922135915,314.352197346609,104.329318201285,582.992451826277,319.201237691402
"Paqr7",16.6365736697651,457.786094666498,125.055642541158,127.067759347719,159.481217824818,145.797322080668
"Nudt22",133.412523467155,0,0,73.5655448855215,163.025244887591,158.737912797887
"Actr1b",1388.83396731635,1523.58782927765,788.021857108666,536.35969998353,657.417020144526,439.980084385447
"Letmd1",116.77594979739,33.121474549514,519.066571095491,124.392648624609,244.537867331387,295.908174400408
"Uvssa",0,0,0,101.654207478175,391.614990436496,149.248146271926
"Sf3b6",488.539384494832,320.568557247082,442.834021875196,818.583881271621,956.887306948905,528.838807310351
"Letm2",0,0,0,8.02533216932962,258.713975582482,119.91614064623
"Srrt",352.567388155406,50.8651216296108,0,148.468645132598,327.822503306569,328.691004217363
"Pafah2",190.360794875197,552.418879093681,0.856545496857246,350.439504727393,92.1447036321168,75.9181322076849
"Kdm6a",385.520601385902,0,0,70.8904341624117,147.07712310511,48.3115386776177
"Enpp1",0,0,0,62.865101993082,499.707815851095,99.2111954986791
"Ctbp1",218.514996470184,1137.95923273688,898.516226203251,1324.17980793939,699.94534489781,594.40446694426
"Hhat",0,0,224.414920176598,90.9537645857357,281.750151490511,34.5082419125841
"Trmt6",313.535426853265,509.834126101448,473.669659762057,347.764394004284,235.677799674453,233.793338957757
"Rims2",0,0,0,20.0633304233241,265.802029708029,144.071909985038
"Rcor3",122.214829650967,0,64.2409122642935,184.582639894581,535.148086478832,340.768888886768
"Atp11b",0,4.73163922135915,0,72.2279895239666,141.761082510949,22.4303572431796
"Icam1",333.691275722404,314.654008220383,543.049845007494,287.574402734311,145.305109573723,87.1333108292747
"Cnnm4",13.4372325794256,0,0,81.5908770548511,233.905786143066,47.4488326298031
"Tbc1d2b",18.5561783239687,20.1094666907764,0,0,56.7044330043796,138.032967650336
"Serpine1",0,0,0,1.33755536155494,12.404094719708,40.5471842472863
"Ranbp10",515.733783762718,108.82770209126,406.859111007192,399.929053104926,544.008154135767,312.299589308886
"Dmxl1",374.642841678748,5.91454902669894,0,48.1519930159777,249.853907925548,155.287088606628
"Depdc5",56.3084031899741,20.1094666907764,11.1350914591442,209.996191764125,586.536478889051,278.654053444116
"Vgf",48.9499186821934,0,1.71309099371449,6.68777680777468,8.86006765693431,0.862706047814601
"Fer1l5",39.6718295202091,124.205529560678,0,92.2913199472906,86.8286630379562,37.0963600560279
"Slc30a1",0.639868218067888,0,0.856545496857246,28.0886625926537,35.4402706277372,15.5287088606628
"Cep85",2334.55919362069,60275.1691310889,39468.759949685,35924.0619006425,18510.4533488672,23687.3199548455
"Tulp1",0,0,0,52.1646591006425,283.522165021898,167.364973276033
"Arid5a",374.322907569714,277.98380425485,498.509479170917,295.599734903641,287.066192084672,118.1907285506
"Azin1",998.194420185905,1357.98045653008,315.208742843467,585.849248361062,951.571266354745,445.156320672334
"Ints7",1085.53643195217,2317.32030866064,352.896744705185,750.36855783232,650.328966018978,363.199246129947
"Klf10",0,1.18290980533979,0,390.566165574042,228.589745548905,121.641552741859
"Tedc1",0,424.664620116984,5.13927298114348,214.00885784879,379.210895716788,270.02699296597
"Uggt1",941.886016995931,203.460486518443,140.473461484588,327.701063580959,588.308492420438,163.05144303696
"Dtl",201.558488691385,0,0,270.186183034097,365.034787465694,115.602610407157
"Thoc2",528.531148124075,171.521921774269,35.1183653711471,219.35907929501,287.066192084672,320.063943739217
"Asxl2",830.548947052118,595.003632085913,341.761653246041,256.810629418548,1034.85590232993,462.410441628626
"Ubr5",0.319934109033944,191.631388465046,237.263102629457,418.654828166695,402.247071624818,371.826306608093
"Zmat4",0,0,0,48.1519930159777,248.081894394161,232.067926862128
"Nenf",188.441190220993,379.714047514072,359.749108680043,307.637733157635,189.605447858394,208.774863571134
"Fam168b",971.639889136088,41593.4745753576,25811.9985477931,8974.99647603363,4676.34370932993,5047.69308576323
"Arhgef4",0,0,0,6.68777680777468,58.4764465357664,45.7234205341739
"Pank2",243.789791083865,184.533929633007,435.981657900338,251.460407972328,233.905786143066,251.047459914049
"Ppfia1",116.456015688356,39.036023576213,321.204561321467,551.072808960634,458.951504629197,175.992033754179
"Mavs",481.500834096086,609.19854974999,383.732382592046,187.257750617691,490.847748194161,544.367516171013
"Bcdin3d",117.735752124491,139.583357030095,14.5612734465732,86.9410985010709,164.797258418978,157.875206750072
"Atg14",129.573314158747,427.030439727663,324.630743308896,10.7004428924395,159.481217824818,133.719437411263
"Mrpl47",21.1156511962403,41.4018431868925,89.9372771700108,121.717537901499,116.952893071533,115.602610407157
"Rapgef6",395.758492874989,0,339.192016755469,260.823295503213,423.51123400146,217.40192404928
"Fbxo34",137.89160099363,23.6581961067957,0,32.1013286773185,70.8805412554745,234.656045005572
"Dlgap5",284.101488822142,42.5847529922323,0,152.481311217263,186.061420795621,132.856731363449
"H2.DMb2",106.218124199269,0,0,88.2786538626258,187.833434327007,146.660028128482
"Plekhg2",0,0,0,21.400885784879,58.4764465357664,44.8607144863593
"Zdhhc18",39.991763629243,17.7436470800968,104.498550616584,140.443312963268,116.952893071533,56.0758931079491
"Rps16",1713.24715387677,6567.5152392465,5909.30738281814,5925.37025168837,2982.29877332409,4079.73690011525
"Vash2",0,0,59.9581847800072,6.68777680777468,63.792487129927,305.397940926369
"Mcrs1",549.96673342935,637.588385078145,195.292373283452,787.820107955858,737.157629056935,299.358998591667
"Wdhd1",0,0,0,128.405314709274,331.366530369343,289.869232065706
"Tob1",167.005604915719,172.704831579609,203.857828252025,135.093091517049,70.8805412554745,36.2336540082133
"Gch1",182.362442149348,121.839709949998,220.988738189169,465.469265821118,292.382232678832,317.475825595773
"Nr0b2",0,137.217537419415,0,131.080425432384,175.429339607299,195.834272853914
"Clba1",0,0,0,76.2406556086314,115.180879540146,14.6660028128482
"Nme1",346.488640083761,401.006424010188,563.606936932068,722.279895239666,324.278476243796,437.391966242003
"Adgrl3",0,0,12.8481824528587,60.1899912699722,313.646395055475,62.9775414904659
"Osbpl5",0,0,0,12.0379982539944,136.445041916788,87.1333108292747
"Bclaf1",516.373651980786,11.8290980533979,747.764218756376,327.701063580959,1204.96920134307,560.758931079491
"Tnfrsf23",665.143012681569,197.545937491744,0,97.6415413935104,83.2846359751825,188.932624471398
"Spag1",0,0,0,60.1899912699722,193.149474921168,111.289080168084
"Wdtc1",56.6283372990081,0,6.85236397485797,13.3755536155494,86.8286630379562,39.6844781994717
"Kcnk2",0,0,0,0,10.6320811883212,43.1353023907301
"Rgs22",0,0,0,37.4515501235382,225.045718486131,101.799313642123
"Cdkn3",112.616806379948,61.5113098776689,106.211641610299,119.042427178389,104.548798351825,103.524725737752
"Slc25a43",47.9901163550916,0,0,28.0886625926537,223.273704954745,75.0554261598703
"Zbtb42",30.0738062491907,390.36023576213,96.7896411448688,49.4895483775327,56.7044330043796,35.3709479603987
"Zfp60",6.71861628971282,54.4138510456302,315.208742843467,65.5402127161919,143.533096042336,56.0758931079491
"Prkci",0,502.73666726941,0,2.67511072310987,108.092825414599,75.9181322076849
"Vps13b",151.968701791123,101.730243259222,124.199097044301,180.569973809916,1025.99583467299,391.668545707829
"H2.DMa",0,61.5113098776689,0,111.01709500906,72.6525547868613,85.4078987336455
"Phc3",131.492918812951,0,0,0,92.1447036321168,48.3115386776177
"Slc20a2",259.146628317495,0,441.977476378339,76.2406556086314,503.251842913869,86.2706047814601
"Gpr160",0,33.121474549514,0,5.35022144621975,5.31604059416059,0
"Cdkn1c",196.759477055876,94.632784427183,0,10.7004428924395,46.0723518160584,23.2930632909942
"Ldah",487.579582167731,241.313600289317,263.816013032032,659.414793246584,281.750151490511,355.434891699616
"Rfx7",0,248.411059121355,29.9790923900036,141.780868324823,240.993840268613,71.6046019686119
"Inf2",98.5397055824547,76.8891373470862,7.70890947171521,44.1393269313129,292.382232678832,219.127336144909
"Atp8a1",5.43887985357705,244.862329705336,773.460583662093,73.5655448855215,349.086665683212,168.227679323847
"Ahdc1",0,0,0,8.02533216932962,90.37269010073,44.8607144863593
"Ddhd1",165.725868479583,67.4258589043679,0,117.704871816834,443.003382846715,138.895673698151
"Lzts3",5.43887985357705,185.716839438347,185.013827321165,40.1266608466481,97.4607442262774,76.7808382554995
"Cd81",2205.30581357098,1502.29545278153,584.164028856642,298.274845626751,443.003382846715,817.845333328242
"Fam13a",0,0,0,72.2279895239666,331.366530369343,91.4468410683477
"Cisd1",439.909399921673,515.748675128147,370.02765464233,351.777060088948,416.423179875913,439.980084385447
"Tmem33",218.19506236115,461.334824082517,437.694748894053,389.228610212487,102.776784820438,116.465316454971
"Ckap2",0,153.778274694172,0.856545496857246,117.704871816834,193.149474921168,176.854739801993
"Mynn",0,0,0,144.455979047933,196.693501983942,240.694987340274
"Themis2",0,196.363027686405,3.42618198742898,0,134.673028385401,69.0164838251681
"Mrps26",780.959160151857,1811.03491197521,1119.50496439242,1797.67440592983,1093.33234886569,1266.45247819183
"Eef1a1",14473.4991585866,30119.2494635617,24134.8824649466,20560.9010178225,11246.9698837124,15746.9734907599
"Fam222b",107.817794744439,0,0,70.8904341624117,81.5126224437956,85.4078987336455
"Xkr8",184.601980912586,93.4498746218432,0,12.0379982539944,184.289407264234,175.992033754179
"Ppp1r16b",0,49.6822118242711,197.862009774024,370.502835150717,958.659320480292,455.50879324611
"Actr5",46.0705117008879,16.560737274757,93.3634591574398,167.194420194367,496.163788788321,491.742447254323
"Mrpl23",492.058659694206,546.504330066982,553.328390969781,425.34260497447,512.111910570803,569.385991557637
"Pced1a",97.259969146319,100.547333453882,0,342.414172558064,136.445041916788,232.930632909942
"Apopt1",280.262279513735,179.802290411648,44.5403658365768,211.33374712568,255.169948519708,175.992033754179
"Vopp1",407.915989018279,644.685843910184,299.790923900036,2.67511072310987,171.885312544526,157.875206750072
"Phf12",184.282046803552,0,0,8.02533216932962,166.569271950365,71.6046019686119
"N4bp2",0,4.73163922135915,2.56963649057174,45.4768822928678,129.356987791241,43.1353023907301
"Iqch",0,0,0,46.8144376544228,233.905786143066,86.2706047814601
"Rpl10a",1694.37104144377,4993.06228833924,3594.064904813,4211.9618335365,2179.57664360584,2962.53256819534
"Fam76b",16.956507778799,162.058643331551,0,5.35022144621975,81.5126224437956,38.8217721516571
"D630003M21Rik",0,0,0,54.8397698237524,297.698273272993,182.030976088881
"Ctnna1",0,702.648424371834,0,76.2406556086314,365.034787465694,245.008517579347
"Fbxw17",260.42636475363,0,0,115.029761093725,171.885312544526,117.328022502786
"Abhd18",1.27973643613578,0,3.42618198742898,29.4262179542086,161.253231356204,26.7438874822526
"Tgm2",0,0,0,34.7764394004284,184.289407264234,81.0943684945725
"Smim14",667.702485553841,354.872941601936,91.6503681637253,314.32550996541,458.951504629197,460.685029532997
"Tspan14",272.263926787886,106.461882480581,259.533285547746,44.1393269313129,198.465515515329,230.342514766499
"Ppm1k",4.15914341744127,39.036023576213,29.9790923900036,68.2153234393018,124.04094719708,88.8587229249039
"Gm5884",12.4774302523238,15.3778274694172,0,9.36288753088456,0,11.2151786215898
"Fdxacb1",28.794069813055,0,0,22.7384411464339,40.7563112218978,7.76435443033141
"Rtkn2",0,1.18290980533979,0,16.0506643386592,223.273704954745,139.758379745965
"Nmrk1",220.434601124387,132.485898198056,253.537467069745,164.519309471257,225.045718486131,243.283105483718
"Iars",2222.90218956784,823.305224516492,1364.47697649359,778.457220424973,733.613601994161,453.78338115048
"Cpe",3659.72627323928,630.490926246107,584.164028856642,583.174137637952,751.333737308029,641.853299574063
"Nufip2",40.3116977382769,0,49.6796388177203,41.464216208203,210.869610235037,87.9960168770893
"Aim2",278.662608968565,283.898353281549,0,73.5655448855215,155.937190762044,110.426374120269
"Egr2",0,10.6461882480581,0,6.68777680777468,60.2484600671533,75.0554261598703
"Jmjd1c",147.809558373682,100.547333453882,38.5445473585761,144.455979047933,645.012925424818,201.010509140802
"Stk35",19.5159806510706,171.521921774269,2.56963649057174,299.612400988306,281.750151490511,110.426374120269
"Dusp8",28.1542015949871,0,0,26.7511072310987,58.4764465357664,27.6065935300672
"Wdr19",129.573314158747,334.76347491116,0.856545496857246,53.5022144621975,276.43411089635,63.8402475382805
"H2afz",1909.36676271458,2540.89026186986,2764.92886385519,4201.26139064406,1862.38622148759,2642.46862445612
"Rcor1",46.0705117008879,430.579169143683,121.629460553729,160.506643386592,432.371301658394,300.221704639481
"Sirpa",14725.2873023963,6012.73054054214,5488.74354386123,795.845440125187,2730.67285186715,3958.95805342121
"Ankrd9",0,89.9011452058238,0,0,42.5283247532847,11.2151786215898
"Bri3bp",441.189136357809,2227.41916345482,1271.11351733615,1146.28494485258,894.866833350365,975.720540078314
"Ankrd13b",96.6201009282511,322.934376857762,0,37.4515501235382,60.2484600671533,57.8013052035783
"Tmem156",0,0,0,82.9284324164061,85.0566495065694,10.3524725737752
"Ndufv1",1293.49360282424,1083.54538169124,2025.73010006739,767.756777532534,662.733060738686,999.876309417123
"Ssh2",0,0,26.5529104025746,61.5275466315271,221.501691423358,123.366964837488
"Bicd2",59.1878101712796,17.7436470800968,0,14.7131089771043,462.495531691971,203.598627284246
"Smarce1",102.378914890862,242.496510094656,423.990020944337,386.553499489377,411.107139281752,333.004534456436
"Scarb1",510.934772127208,2837.80062301015,1594.88771514819,326.363508219405,478.443653474453,520.211746832205
"Chchd5",451.427027846895,854.060879455326,1074.10805305899,181.907529171471,205.553569640876,473.625620250216
"Fgd3",429.991442541621,324.117286663102,49.6796388177203,573.811250107068,409.335125750365,326.102886073919
"Ano10",283.14168649504,389.17732595679,247.541648591744,57.5148805468623,269.346056770803,311.436883261071
"Wdr20",202.198356909453,346.592572964558,223.558374679741,21.400885784879,221.501691423358,228.617102670869
"Nsrp1",127.33377539551,33.121474549514,294.651650918893,1099.47050719816,806.266156781022,867.019578053674
"Card19",2146.75787161776,939.230385439791,1128.92696485785,1096.79539647505,946.255225760584,908.429468348775
"Zc3h7a",306.496876454518,10.6461882480581,0,90.9537645857357,297.698273272993,107.838255976825
"Ninj1",3168.62741587218,1626.50098234221,2024.87355457053,2300.59522187449,1580.63606999708,2062.73016032471
"X1110032A03Rik",2.8794069813055,82.8036863737851,0,0,58.4764465357664,27.6065935300672
"Snn",0,0,0,44.1393269313129,7.08805412554745,3.45082419125841
"Ccdc92",0,264.971796396112,0,294.262179542086,81.5126224437956,150.110852319741
"Gm9725",0,0,30.8356378868609,41.464216208203,138.217055448175,62.1148354426513
"Wnk2",0,0,0.856545496857246,28.0886625926537,131.129001322628,85.4078987336455
"Rmi2",45.750577591854,14.1949176640774,125.912188038015,69.5528788008567,97.4607442262774,103.524725737752
"Rara",79.983527258486,0,0,16.0506643386592,40.7563112218978,9.48976652596061
"Dhx38",66.2263605700264,561.882157536399,19.7005464277167,149.806200494153,131.129001322628,384.766897325312
"Slc9b2",0,0,0,120.379982539944,419.967206938686,140.62108579378
"Parp11",337.210550921777,0,439.407839887767,111.01709500906,368.578814528467,311.436883261071
"Acd",385.840535494936,373.799498487373,188.440009308594,183.245084533026,404.019085156204,462.410441628626
"Cramp1l",0,0,0,72.2279895239666,173.657326075912,74.1927201120557
"Hpf1",326.012857105589,133.668808003396,248.398194088601,321.013286773185,210.869610235037,228.617102670869
"Dnajc22",0,0,0,111.01709500906,102.776784820438,53.4877749645053
"Ccdc138",0,0,0,25.4135518695438,164.797258418978,77.6435443033141
"Dnah10",0,0,11.9916369560014,50.8271037390876,308.330354461314,219.990042192723
"Wipf2",0.319934109033944,37.8531137708732,0.856545496857246,29.4262179542086,138.217055448175,26.7438874822526
"Fam120a",493.018462021308,807.927397047075,1259.12188038015,417.31727280514,535.148086478832,476.21373839366
"Rapgefl1",0,1.18290980533979,0,44.1393269313129,116.952893071533,131.994025315634
"Mindy4",0,0,0,125.730203986164,99.2327577576643,105.250137833381
"Atp6v0a2",529.810884560211,267.337616006792,53.1058208051493,62.865101993082,223.273704954745,56.9385991557637
"Dennd4c",165.725868479583,454.237365250478,0,287.574402734311,297.698273272993,71.6046019686119
"Phf2",76.4642520591126,1.18290980533979,11.1350914591442,69.5528788008567,58.4764465357664,18.1168270041066
"Tigar",198.679081710079,367.884949460674,379.44965510776,470.819487267338,202.009542578102,309.711471165442
"Igsf8",1975.27318917557,954.608212909208,652.687668605221,337.063951111844,419.967206938686,343.357007030211
"Socs1",0,0,29.9790923900036,85.6035431395159,86.8286630379562,7.76435443033141
"Gcc2",4.79901163550916,42.5847529922323,417.137656969479,140.443312963268,271.11807030219,164.776855132589
"Ptpdc1",155.807911099531,0,0,180.569973809916,136.445041916788,44.8607144863593
"Mrm3",157.4075816447,111.19352170194,133.62109750973,290.249513457421,311.874381524088,333.867240504251
"Haus6",11.197693816188,249.593968926695,6.85236397485797,89.6162092241808,219.729677891971,193.246154710471
"Dexi",21.4355853052742,56.7796706563098,0,53.5022144621975,58.4764465357664,31.0574177213256
"Kmt2c",149.729163027886,7.09745883203872,58.2450937862927,123.055093263054,391.614990436496,98.3484894508645
"Nod1",0,40.2189333815528,5.13927298114348,21.400885784879,164.797258418978,183.75638818451
"Smim3",240.590449993526,0,137.903824994017,196.620638148576,161.253231356204,189.795330519212
"Dlec1",0,0,0,32.1013286773185,99.2327577576643,18.9795330519212
"Mturn",28.474135704021,508.651216296108,366.601472654901,82.9284324164061,115.180879540146,359.748421938689
"Csf3",0,0,0,349.101949365838,354.402706277372,215.67651195365
"Rnf144b",309.376283435824,418.750071090285,448.829840353197,357.127281535168,279.978137959124,263.988050631268
"Cdkn2aip",285.381225258278,86.3524157898045,141.330006981446,9.36288753088456,83.2846359751825,68.1537777773535
"Galnt11",313.215492744231,540.589781040283,425.703111938051,418.654828166695,177.201353138686,157.875206750072
"Fkbp14",120.615159105797,0,0,4.01266608466481,8.86006765693431,0.862706047814601
"Tmem237",211.156511962403,151.412455083493,137.903824994017,152.481311217263,106.320811883212,144.934616032853
"Kdm1b",189.400992548095,1.18290980533979,0,42.801771569758,237.449813205839,26.7438874822526
"Opa1",1663.33743286747,29.5727451334947,371.740745636045,90.9537645857357,290.610219147445,44.8607144863593
"Cnbd2",0,37.8531137708732,14.5612734465732,42.801771569758,152.39316369927,67.2910717295389
"Atp13a4",0,0,0,24.0759965079889,90.37269010073,47.4488326298031
"Sbno1",1276.2171609364,2710.04636403345,1810.73718035622,1274.69025956185,1658.6046653781,1222.45446975329
"Trappc11",267.784849261411,0,1075.8211440527,1.33755536155494,138.217055448175,290.731938113521
"Phf20",468.383535625694,156.144094304852,850.549678379245,239.422409718334,823.986292094891,527.113395214721
"Fam210a",47.0303140279898,13.0120078587377,229.554193157742,8.02533216932962,132.901014854015,68.1537777773535
"Tbc1d32",198.999015819113,0,0,61.5275466315271,194.921488452555,76.7808382554995
"Mphosph9",0,0,0,14.7131089771043,191.377461389781,122.504258789673
"Ccdc50",398.637899856294,1594.56241759803,383.732382592046,410.629495997366,517.427951164964,434.803848098559
"Tmem181a",310.336085762926,37.8531137708732,132.764552012873,24.0759965079889,124.04094719708,88.8587229249039
"Stox2",7.9983527258486,13.0120078587377,12.8481824528587,109.679539647505,611.344668328467,313.1622953567
"Snrk",242.190120538696,92.2669648165034,0,303.625067072971,276.43411089635,163.05144303696
"Cd84",2216.18357327813,1165.16615825969,880.528770769249,266.173516949432,510.339897039416,521.937158927834
"Ormdl3",266.825046934309,632.856745856786,274.094558994319,145.793534409488,115.180879540146,150.973558367555
"Prdm1",0,0,0,30.7637733157635,173.657326075912,46.5861265819885
"Spon1",0,0,0,175.219752363697,248.081894394161,124.229670885303
"Atg5",681.459652242301,195.180117881065,0,259.485740141658,219.729677891971,235.518751053386
"P3h2",0,0,0,4.01266608466481,26.5802029708029,37.9590661038425
"Pde4dip",323.133450124283,43.7676627975721,127.62527903173,377.190611958492,586.536478889051,381.316073134054
"Ttc39b",227.1532174141,92.2669648165034,226.98455666717,184.582639894581,207.325583172263,116.465316454971
"Enpp6",0,0,41.1141838491478,30.7637733157635,370.350828059854,173.403915610735
"Fam126b",380.721589750393,302.824910166986,400.006747032334,244.772631164553,551.096208261314,310.574177213256
"Mylip",76.1443179500787,37.8531137708732,213.279828717454,50.8271037390876,65.5645006613139,233.793338957757
"Slc43a2",292.419775657025,435.310808365042,483.948205724344,22.7384411464339,205.553569640876,337.318064695509
"Slamf7",63.027019479687,343.043843548538,233.836920642028,5.35022144621975,141.761082510949,1.7254120956292
"Spag4",82.5430001307575,1963.63027686405,1125.50078287042,476.169708713557,545.780167667153,435.666554146374
"Chpf2",850.704795921257,768.891373470862,0,58.8524359084172,67.3365141927007,31.0574177213256
"Btbd10",93.4207598379116,313.471098415044,0,120.379982539944,159.481217824818,94.8976652596061
"Kcna7",0,0,0,4.01266608466481,58.4764465357664,5.17623628688761
"Asb10",0,4.73163922135915,286.08619595032,52.1646591006425,49.6163788788321,6.03894233470221
"Prkab2",293.379577984127,689.636416513096,334.909289271183,128.405314709274,182.517393732847,190.658036567027
"Fbxo8",234.191767812847,178.619380606308,365.744927158044,21.400885784879,180.74538020146,139.758379745965
"Pgap3",75.1845156229768,78.072047152426,0,1.33755536155494,5.31604059416059,79.3689563989433
"Mfsd14b",277.062938423395,410.469702452906,282.660013962891,40.1266608466481,225.045718486131,226.89169057524
"Tapbpl",0,201.094666907764,16.2743644402877,76.2406556086314,81.5126224437956,126.817789028746
"Bend3",0,123.022619755338,0,65.5402127161919,30.1242300335767,201.873215188617
"Cep44",0,137.217537419415,173.878735862021,160.506643386592,164.797258418978,154.424382558814
"Tlcd2",53.7489303177026,0,0,29.4262179542086,113.408866008759,54.3504810123199
"Primpol",10.8777597071541,0,0,49.4895483775327,414.651166344526,141.483791841595
"F11r",0,0,0,13.3755536155494,46.0723518160584,19.8422390997358
"Hoxa7",72.6250427507053,41.4018431868925,11.1350914591442,189.932861340801,279.978137959124,113.014492263713
