"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Srcap|ENSMUSG00000053877",81.7128338487322,-0.33133757437317,0.238936709841918,-1.38671690336904,0.165528104194948,0.999281016435284
"Gipr|ENSMUSG00000030406",139.975908024956,-0.165310132122405,0.181964305522408,-0.908475602661797,0.363626998035833,0.999281016435284
"Oscar|ENSMUSG00000054594",67.1912896699211,-0.34607721778731,0.308014427162476,-1.12357470062516,0.261193493854988,0.999281016435284
"Ndufa3|ENSMUSG00000035674",301.277099159498,0.171327482069531,0.133500422753418,1.28334786164671,0.199370231555825,0.999281016435284
"Acp7|ENSMUSG00000037469",1413.33903809156,0.0686655703900705,0.0910362121578666,0.754266557916502,0.450689178879241,0.999281016435284
"Gm44618|ENSMUSG00000108905",1321.19052994838,0.060840164242107,0.0871964265222825,0.697736898960644,0.485341747705537,0.999281016435284
"Gm44617|ENSMUSG00000108865",6.14643252859696,-1.06714576845516,0.940250686781387,-1.13495877584324,0.25639259136646,NA
"Tfpt|ENSMUSG00000006335",731.328717780371,0.0743017310692887,0.0984265629724097,0.754895109871066,0.450311920159318,0.999281016435284
"Fbxo27|ENSMUSG00000037463",1439.52672132339,0.0122160432960219,0.0806040682997497,0.15155616278068,0.879537010931987,0.999281016435284
"Fbxo17|ENSMUSG00000030598",11.2298329545549,-0.702511267719044,0.660226727933249,-1.06404548316025,0.287308095680268,NA
"Dennd5a|ENSMUSG00000035901",50907.8264077154,-0.0520793350340274,0.0609910913889216,-0.853884294378885,0.393169102520704,0.999281016435284
"Rnf40|ENSMUSG00000030816",1047.04216195662,-0.15175205331667,0.085424155920766,-1.77645364687508,0.0756581755415359,0.999281016435284
"Gm44759|ENSMUSG00000108677",16.0197814535203,-0.527115438327731,0.549049201680174,-0.960051370104314,0.337029361579071,NA
"Eml2|ENSMUSG00000040811",32.6082642043852,0.387351695007149,0.424799439212958,0.911846060166205,0.361849759652052,0.999281016435284
"Gpr4|ENSMUSG00000044317",252.285395083277,0.0451320338592576,0.152383769453631,0.296173496830257,0.76709758780251,0.999281016435284
"Opa3|ENSMUSG00000052214",32.6483374557907,-0.575421168676605,0.372524343117132,-1.54465387110468,0.122430008224027,0.999281016435284
"Zfp629|ENSMUSG00000045639",1005.13768978928,-0.212261018042451,0.0953376001342169,-2.22641452840882,0.0259864282277031,0.985014185641866
"Gm44760|ENSMUSG00000108766",536.958790002253,0.185862130295752,0.111603980146928,1.66537188056431,0.0958385858581078,0.999281016435284
"Vasp|ENSMUSG00000030403",414.743245675854,-0.206343984190934,0.121420697137089,-1.69941360127395,0.0892412810254236,0.999281016435284
"1700058P15Rik|ENSMUSG00000089636",50.3103182014239,-0.175248068287065,0.296018503469913,-0.592017276733775,0.553839019357676,0.999281016435284
